ID,PRECIO_MENSUAL,PRECIO_SEMESTRE,PERSONA_NATURAL
12407,570610,864334,11250
12408,634068,460356,11566
12409,566808,298655,8247
12410,805075,585405,1765
12411,217198,1023955,9599
12412,149054,1043776,14476
12413,261919,346846,18349
12414,943996,112413,1900
12415,112490,1258850,18761
12416,198775,66506,18289
12417,480197,802601,9488
12418,676959,224562,12868
12419,89204,231236,17444
12420,581885,1419173,10988
12421,97666,1350703,15764
12422,788059,1394450,3359
12423,519744,1241954,3732
12424,70079,1115155,12228
12425,98815,437605,17184
12426,387990,333037,14103
12427,173808,964970,3840
12428,737384,1308094,17637
12429,659848,1121511,17556
12430,891267,211214,406
12431,166270,396923,3756
12432,993289,252474,7202
12433,120602,1365182,9681
12434,893118,1388184,1604
12435,39375,982067,15133
12436,444423,629422,2323
12437,219236,251089,16296
12438,714373,436355,2690
12439,253161,128005,3662
12440,736651,292048,9599
12441,40926,540137,11030
12442,631821,1096638,5502
12443,119687,965876,12705
12444,662354,224904,13364
12445,306902,385823,8882
12446,887711,636958,17966
12447,504182,1240677,6279
12448,208783,1047852,14771
12449,634823,835444,1426
12450,63079,184851,14516
12451,74193,25279,12907
12452,285574,1055609,8721
12453,795624,475839,11334
12454,237834,20860,7601
12455,209723,1065993,9718
12456,742835,827635,815
12457,156807,1122428,2657
12458,104470,328665,6983
12459,568718,690578,12514
12460,963301,999380,2484
12461,700360,342511,10568
12462,796402,500464,5314
12463,315681,734701,6709
12464,772186,1177625,2673
12465,802666,1160541,6385
12466,133575,427460,16473
12467,782096,54004,1025
12468,604840,755043,8754
12469,251426,861177,1187
12470,355627,428017,7834
12471,309972,253061,4191
12472,92167,1109163,7980
12473,527696,1401020,10974
12474,769342,1450571,2929
12475,754816,707193,4804
12476,553154,677482,7522
12477,221328,389051,1098
12478,981671,416473,6061
12479,572069,174071,16017
12480,706937,313294,3837
12481,314861,1439405,11722
12482,546334,1013960,6362
12483,145691,522386,6236
12484,113394,919213,6725
12485,273303,557385,17009
12486,156115,867677,5166
12487,607445,1206154,11459
12488,798980,128922,1248
12489,56817,267351,16991
12490,71552,197814,11245
12491,328434,697336,14737
12492,892161,1038842,16005
12493,418212,1045122,12910
12494,260689,303157,11010
12495,611300,959386,14207
12496,374949,46568,5763
12497,157196,373542,2702
12498,492407,336263,16222
12499,144709,481515,7348
12500,101631,532971,7126
12501,779351,469178,8006
12502,784368,1350327,13430
12503,637147,354753,19433
12504,965895,1141017,10575
12505,620664,389792,14166
12506,341060,694244,7640
12507,878011,197959,11321
12508,47098,1104850,13669
12509,693090,981677,10625
12510,179837,1080064,17957
12511,153955,131559,18919
12512,454988,67511,15697
12513,260699,148598,5860
12514,557231,1062305,14072
12515,889475,1487629,1331
12516,903340,797056,18423
12517,962458,847472,12817
12518,183965,955737,5140
12519,163289,637619,17210
12520,858501,1019199,12389
12521,270896,1210657,10951
12522,751645,1420224,14379
12523,473669,660523,13738
12524,507423,26805,14990
12525,213969,165465,17581
12526,358460,430155,6451
12527,496816,484859,16908
12528,759597,663989,14895
12529,341335,234136,12894
12530,53712,325415,18473
12531,675526,679664,19768
12532,317932,891397,6467
12533,942294,727558,9756
12534,794345,1448460,8568
12535,21116,1311941,18314
12536,431823,974134,5042
12537,918167,992951,13535
12538,848080,43047,469
12539,778198,1025025,4158
12540,122258,282208,19551
12541,517710,411121,3789
12542,200157,1247496,165
12543,386741,1032408,14136
12544,685005,959066,18471
12545,290813,1267989,5820
12546,364113,1332606,12825
12547,924053,534244,13535
12548,124622,1291870,7444
12549,20532,256277,8220
12550,667629,401023,17995
12551,316849,937514,3958
12552,927023,1054256,19907
12553,696077,1394213,17670
12554,917210,1167048,4401
12555,216232,669624,16047
12556,727243,778781,14045
12557,611423,305216,4020
12558,477416,1302099,5600
12559,286904,335058,5960
12560,799830,867143,14615
12561,58921,1257614,515
12562,285020,1325115,2967
12563,496980,726226,9596
12564,268186,361457,6758
12565,670168,1151888,19818
12566,250436,426458,9383
12567,516497,1091262,7620
12568,584832,391658,14454
12569,170618,858079,4882
12570,228310,1229566,19956
12571,67535,1099524,1454
12572,670423,680516,8029
12573,342496,299401,10756
12574,751938,435687,3181
12575,106048,1089458,12991
12576,795472,1420771,370
12577,361732,270979,9001
12578,379656,635369,7603
12579,920225,1055848,11460
12580,496276,1319181,19617
12581,305392,1306960,10077
12582,382270,402183,13531
12583,777659,562428,15258
12584,254377,317016,13031
12585,41568,1115316,11941
12586,141871,1451782,5392
12587,3138,1373998,16786
12588,177974,53132,541
12589,96930,816926,2404
12590,603428,309636,1872
12591,272850,559774,6325
12592,766073,988727,10983
12593,884481,502368,16007
12594,755951,1478416,19820
12595,681685,1167110,12658
12596,779918,631478,14216
12597,520391,1140026,1697
12598,685687,105068,14330
12599,24666,1115843,13155
12600,685602,636093,18758
12601,107505,576655,10064
12602,430264,538891,4091
12603,949935,1030550,10691
12604,109031,487483,5760
12605,502436,441091,4199
12606,610935,1441879,11488
12607,413834,568671,2489
12608,507341,1458459,10727
12609,194948,386970,15286
12610,295981,581291,194
12611,50717,847767,4107
12612,965405,530426,15473
12613,589554,645330,13731
12614,386398,660693,18655
12615,766164,407565,835
12616,416422,208199,12015
12617,911961,81778,15733
12618,181686,1494027,8025
12619,995156,1180637,4433
12620,83386,55265,1657
12621,689498,1432027,10275
12622,910053,651324,6218
12623,807951,1305739,12613
12624,978607,33430,10051
12625,132178,306638,11997
12626,672936,759558,13181
12627,16122,69066,14484
12628,768056,1346101,12791
12629,718640,618749,19280
12630,684963,90159,17504
12631,2513,1327873,10074
12632,973683,433202,6622
12633,892109,405220,17679
12634,741097,560661,3792
12635,714935,118109,2906
12636,599265,1250437,5775
12637,662265,758832,7577
12638,904902,369298,12712
12639,47281,201423,18247
12640,451044,830514,622
12641,833215,15490,63
12642,296611,838871,15311
12643,323861,840010,864
12644,308880,625846,2296
12645,143559,1128099,18238
12646,905391,170277,2361
12647,989269,1128057,19082
12648,279495,642536,1762
12649,808867,1494458,1884
12650,478146,352549,19458
12651,366044,1080809,13566
12652,486516,1087431,3591
12653,812150,882052,197
12654,739079,59198,2059
12655,300927,1257149,4001
12656,214582,680745,9633
12657,710794,326058,228
12658,694524,462693,5320
12659,144222,1071961,10347
12660,824413,1220843,14411
12661,348137,971937,10953
12662,992513,1332823,17599
12663,748551,1112713,4052
12664,176143,1208752,803
12665,115849,632534,11290
12666,662343,1028488,1815
12667,191661,624088,8680
12668,111942,1194136,9955
12669,887580,552453,9514
12670,159230,1049553,9578
12671,7184,674288,9912
12672,415120,893123,18355
12673,47406,51161,1604
12674,56371,1441662,12743
12675,969988,918960,16040
12676,816994,857821,18005
12677,15458,199493,862
12678,536942,350960,1558
12679,811837,204100,1413
12680,562032,1313547,979
12681,274771,356390,4106
12682,828827,804396,13425
12683,534176,342916,16483
12684,536045,951596,1446
12685,281175,1016443,8786
12686,429034,331092,18822
12687,580898,1331750,8962
12688,384107,1213196,696
12689,24858,1337341,2354
12690,510203,189430,1715
12691,103298,1106048,2333
12692,147490,646263,3297
12693,905978,335737,9108
12694,251013,675693,16423
12695,298985,792052,10608
12696,265203,984872,17383
12697,214115,1325374,8746
12698,226411,1373305,15957
12699,966121,1103938,10177
12700,967136,1094306,17255
12701,437572,883732,6078
12702,34786,179125,16195
12703,195402,331805,13982
12704,854388,246941,2901
12705,23152,1481083,19600
12706,874929,1438390,3951
12707,470528,67602,11729
12708,188394,864622,4237
12709,238520,3106,8255
12710,342355,1375565,1881
12711,298757,1021328,16369
12712,946609,624193,19804
12713,114450,430118,1233
12714,150280,218545,5541
12715,480859,1191851,11826
12716,907153,345853,9841
12717,762380,638069,10579
12718,588503,926630,4641
12719,94984,1022526,9186
12720,966163,1488872,14998
12721,37427,228060,12541
12722,292402,197687,11658
12723,507145,1221929,18647
12724,755772,341827,5453
12725,292111,533851,17936
12726,716381,609131,15255
12727,130135,988583,19883
12728,465150,726374,15497
12729,267077,743551,5562
12730,262464,101013,7786
12731,922543,1278178,12962
12732,928810,1396622,17737
12733,939388,744242,18626
12734,934242,1297143,17280
12735,536443,1063875,4482
12736,289383,1240235,8762
12737,972754,815221,3782
12738,219569,853473,97
12739,136612,219623,4630
12740,263212,88639,9264
12741,167280,215672,8605
12742,783337,964291,19895
12743,304323,289387,1855
12744,328543,1476253,3081
12745,520331,28873,9525
12746,291529,1117758,16016
12747,853542,380910,12172
12748,588627,1085693,5675
12749,947948,1337607,12815
12750,929872,1442992,18438
12751,386127,1427841,4162
12752,46042,1471705,8372
12753,265671,1421356,4386
12754,591250,1277199,16959
12755,956757,1418509,18530
12756,128123,256948,9441
12757,467210,490093,8137
12758,723372,827605,12240
12759,570993,842188,6523
12760,4784,1474763,13941
12761,492727,1078106,11018
12762,971511,1237054,18462
12763,206510,179603,18331
12764,784322,1336178,3974
12765,298898,392740,19269
12766,639820,871551,13830
12767,479213,141377,14080
12768,775975,290581,3193
12769,484849,364870,17274
12770,266316,291456,1889
12771,921569,1109577,6933
12772,949043,1476257,19564
12773,844935,470981,19516
12774,24027,1294099,14950
12775,391590,1261920,4531
12776,396529,622159,8353
12777,61681,1468096,9399
12778,235112,155769,18112
12779,864247,403674,19688
12780,86427,1238354,12111
12781,352242,1265217,8339
12782,470356,1460564,7377
12783,969525,673703,11306
12784,242087,984690,19922
12785,59862,1241242,11719
12786,347062,956368,2253
12787,181388,983383,12991
12788,824845,240793,1678
12789,511361,106363,1023
12790,728048,785485,456
12791,546400,217323,3532
12792,616464,594891,11339
12793,935973,1350156,4215
12794,767757,325384,13973
12795,662000,788587,11129
12796,13619,1418996,4250
12797,963737,899164,11717
12798,392129,1311723,1848
12799,131107,1090115,17791
12800,490809,1016589,17545
12801,122937,204197,13489
12802,461086,330038,6240
12803,786415,221570,9235
12804,723624,386786,17122
12805,244345,1370290,6251
12806,971586,604255,8055
12807,377638,27208,19897
12808,446656,328608,243
12809,758239,1083716,5631
12810,939486,48231,2181
12811,162542,568030,7019
12812,4264,1058140,16631
12813,92995,377261,6654
12814,205728,1051271,10258
12815,936479,1029703,19362
12816,670786,1314979,4446
12817,140733,1465389,16386
12818,775659,1223189,12443
12819,386661,1313611,1716
12820,608392,256879,13242
12821,11563,969580,1941
12822,796830,772490,7275
12823,340366,54773,11176
12824,119025,502276,12672
12825,270392,722330,2574
12826,752240,402684,2605
12827,531746,1442598,18121
12828,312692,114140,18876
12829,693095,1150538,15922
12830,239423,989451,7178
12831,814518,1315009,17846
12832,300180,1001143,14174
12833,124316,1048605,8868
12834,851636,355739,4211
12835,861463,1330378,5967
12836,513419,1461248,8616
12837,240265,546888,9328
12838,163191,1160770,8329
12839,411498,1088711,6721
12840,71045,330458,13755
12841,912705,773472,16290
12842,769630,259301,16189
12843,52832,72703,9985
12844,26339,1013123,3503
12845,223619,319849,6351
12846,652820,1270005,13764
12847,446657,657685,14301
12848,364258,236891,16818
12849,214230,782706,8860
12850,774899,1313041,2757
12851,984689,1125803,2718
12852,633995,442591,11818
12853,133191,1038010,18928
12854,125589,1131686,9631
12855,36984,947723,12543
12856,665548,333712,9707
12857,365785,758509,8676
12858,520301,904281,11769
12859,904648,637140,16493
12860,606353,277192,2105
12861,407026,735484,16034
12862,736960,665052,2616
12863,299779,611385,7486
12864,747569,665986,6294
12865,53771,835286,4869
12866,891958,1274281,16953
12867,238435,406730,17244
12868,835725,819272,3535
12869,857246,1291439,115
12870,773959,889597,14143
12871,898674,889480,6042
12872,972414,849978,18883
12873,319095,1222572,7875
12874,507805,1173620,11472
12875,287529,1333098,16947
12876,131903,932368,11304
12877,137603,589621,7452
12878,521043,1251701,5603
12879,530579,4127,14123
12880,956108,1328539,7800
12881,324014,784657,13884
12882,44696,243438,11231
12883,365559,1189605,16180
12884,979590,1351119,16046
12885,485030,1193333,7641
12886,715628,1422664,11611
12887,23413,1222681,4466
12888,325937,558868,305
12889,154340,867924,495
12890,932204,1210712,3551
12891,724866,464099,3955
12892,933099,681563,10020
12893,93972,265694,18113
12894,819627,249862,13610
12895,393912,169150,7462
12896,454129,1345936,9363
12897,685606,1076300,16846
12898,954382,828118,12038
12899,282307,156061,14106
12900,433597,1321594,9653
12901,494573,62124,8088
12902,125733,657627,6428
12903,490532,468380,4273
12904,122713,844502,17724
12905,524359,444897,13953
12906,380436,39715,12944
12907,513947,1253082,15161
12908,146613,307046,9254
12909,139216,293516,17772
12910,471862,70131,14992
12911,275658,961610,17589
12912,707281,491493,10129
12913,934377,530336,19171
12914,697308,523529,2654
12915,623173,841820,18560
12916,993028,906340,16119
12917,73497,315290,8066
12918,449604,313807,1791
12919,155843,1466434,16825
12920,448126,776454,1374
12921,22902,1100775,14585
12922,956077,1020084,9560
12923,451898,327120,18933
12924,827703,541907,19475
12925,74072,1131430,2246
12926,434635,1128982,2768
12927,860595,24014,12558
12928,27170,660297,13714
12929,601526,411934,13675
12930,545388,266785,143
12931,897797,57419,12324
12932,521998,869632,16247
12933,181851,1162586,17638
12934,464112,90293,15994
12935,414090,613720,11387
12936,492296,1282457,2246
12937,584128,910901,11371
12938,451065,1067220,16989
12939,539794,197796,14261
12940,654880,269556,551
12941,383119,777542,5992
12942,155634,385600,19303
12943,312498,1260120,16124
12944,43107,937420,6736
12945,712521,61315,4473
12946,95205,462993,17059
12947,67210,54216,12504
12948,635880,1149171,19355
12949,149059,548259,3382
12950,25357,1315165,14050
12951,36910,649477,3526
12952,454480,751297,17640
12953,17716,222940,7940
12954,886102,436281,3089
12955,699737,277428,9759
12956,209075,770296,11761
12957,172576,181264,97
12958,525220,1495147,11015
12959,149600,843724,15212
12960,941144,1247077,19619
12961,495604,524823,15714
12962,857343,1192385,12142
12963,523280,1255361,19561
12964,409524,1283633,11706
12965,210378,224839,5895
12966,681792,790648,13242
12967,862635,99409,7188
12968,699718,371518,8074
12969,375515,802377,6507
12970,911049,784765,15472
12971,218880,1395359,6120
12972,159212,856589,6420
12973,585795,136808,11135
12974,127701,824484,8515
12975,423475,1450314,14158
12976,50259,1381413,3488
12977,694162,182680,9656
12978,542903,1358125,4995
12979,760802,77467,9755
12980,252873,1301062,10525
12981,6090,848002,1130
12982,185792,674793,13418
12983,715779,1062284,6170
12984,146790,284731,10037
12985,868306,140195,6387
12986,931726,1049371,7507
12987,892034,525339,10090
12988,988661,897297,6626
12989,209976,277930,19284
12990,208459,187412,8668
12991,60563,306731,7533
12992,604542,261800,15753
12993,868361,199939,2108
12994,579423,661612,17010
12995,155261,629856,18679
12996,572712,1355021,1473
12997,280346,612063,8152
12998,147340,1104525,17218
12999,117210,609323,9164
13000,875777,1155588,14420
13001,207173,927823,8819
13002,18698,1064564,5592
13003,330282,1266517,16917
13004,455106,1309728,7203
13005,955665,768456,1316
13006,788210,750304,3854
13007,932107,643258,13244
13008,598181,1149991,1737
13009,139682,1316530,18982
13010,704877,36828,5586
13011,199305,1003288,4033
13012,809303,677540,5261
13013,778371,1136347,4478
13014,794832,1495471,13817
13015,926928,1209860,12133
13016,377138,1373303,16903
13017,58568,1033643,6158
13018,335465,839059,8392
13019,492500,1347546,11131
13020,38153,889215,5113
13021,1043,758793,1121
13022,160062,900903,3056
13023,801686,1248234,3289
13024,350325,1207681,16713
13025,574742,63038,4411
13026,855568,1233674,13426
13027,541432,1349069,9095
13028,874231,1109013,14770
