ID,COSTO_SERVICIOS,PERSONA
5887,157654,124322
5888,714095,24637
5889,247105,134289
5890,250275,55815
5891,35873,126572
5892,200660,2920
5893,53545,23260
5894,208479,71818
5895,349662,84685
5896,625285,96565
5897,765617,3782
5898,609946,102744
5899,58241,113108
5900,844707,57068
5901,102370,52834
5902,83294,86512
5903,364445,73765
5904,475972,10148
5905,707552,91497
5906,97343,26961
5907,775412,132922
5908,287626,40828
5909,439032,106964
5910,623624,75666
5911,501475,131843
5912,319803,49816
5913,646545,53446
5914,288308,85614
5915,368690,70581
5916,609811,56772
5917,727872,20694
5918,892567,19812
5919,360919,125017
5920,677142,92048
5921,310187,139893
5922,851715,91021
5923,733874,26959
5924,607076,47705
5925,492196,15745
5926,912408,104553
5927,310056,35607
5928,489221,5298
5929,633780,137222
5930,286836,60624
5931,713699,55973
5932,809832,136582
5933,701272,122458
5934,70636,104169
5935,957994,55815
5936,668335,25282
5937,418352,131473
5938,449665,115593
5939,689310,148424
5940,59198,110738
5941,143540,1960
5942,326063,74021
5943,854630,119981
5944,455112,104718
5945,220830,62243
5946,148544,43149
5947,411123,135178
5948,673269,24271
5949,562612,4319
5950,384246,66196
5951,133621,119556
5952,54921,50792
5953,414588,128179
5954,450858,71570
5955,563007,57951
5956,854480,83836
5957,36565,75913
5958,755438,104755
5959,206695,133180
5960,876268,29353
5961,948497,76187
5962,894105,112770
5963,611810,60009
5964,645255,38027
5965,763595,5696
5966,693785,76638
5967,370456,109371
5968,515829,138707
5969,725543,5926
5970,994685,57928
5971,336397,50716
5972,224619,87198
5973,933882,83886
5974,579149,129791
5975,161174,104652
5976,184352,20295
5977,493844,148563
5978,561377,117606
5979,877412,25171
5980,32537,86374
5981,389948,30500
5982,739748,500
5983,149006,137608
5984,51484,4366
5985,179331,49542
5986,45207,141451
5987,546522,76388
5988,167332,144110
5989,928383,18559
5990,597120,137810
5991,384748,23481
5992,189132,65443
5993,531065,89022
5994,639610,12895
5995,622200,57913
5996,824821,95042
5997,181809,124756
5998,15680,9423
5999,436917,111457
6000,708517,112454
6001,104729,73078
6002,245861,87070
6003,945829,128901
6004,238627,30482
6005,939254,68638
6006,509695,134163
6007,410855,146837
6008,581620,79514
6009,355075,22262
6010,683780,33278
6011,923652,134689
6012,848777,5521
6013,718097,137685
6014,70984,143182
6015,370114,40719
6016,931065,141799
6017,938552,84633
6018,525354,21577
6019,537603,123693
6020,460906,139694
6021,39300,136710
6022,114619,115632
6023,901230,34319
6024,835168,8772
6025,773206,23555
6026,104700,57366
6027,289396,77757
6028,32554,92895
6029,986504,94941
6030,672477,7405
6031,565824,27189
6032,715186,91928
6033,811147,52858
6034,326118,71697
6035,12316,74517
6036,758729,89381
6037,437504,2486
6038,608466,129076
6039,243223,47617
6040,860168,124967
6041,291665,68005
6042,346312,68315
6043,455610,36226
6044,512266,102966
6045,973283,127520
6046,936064,61465
6047,35737,35834
6048,876337,21407
6049,279971,72104
6050,535215,38766
6051,618130,9330
6052,365683,89632
6053,835612,147068
6054,468127,134145
6055,673720,6271
6056,615337,135475
6057,516284,33124
6058,515963,32395
6059,778857,64838
6060,663754,47708
6061,502704,93172
6062,629159,87529
6063,911165,83479
6064,370775,50619
6065,182668,87143
6066,632655,105951
6067,304874,54285
6068,513661,7170
6069,589196,93114
6070,538993,123272
6071,518592,91171
6072,220643,8313
6073,247833,116534
6074,378270,99724
6075,663456,48988
6076,646824,91234
6077,161154,33175
6078,110224,50323
6079,904438,123226
6080,234380,121151
6081,475358,14541
6082,359853,103376
6083,627993,31052
6084,356561,148758
6085,415913,89056
6086,237531,118420
6087,474407,98285
6088,655235,65079
6089,33505,14900
6090,802763,99710
6091,916302,108030
6092,716097,28466
6093,177419,36472
6094,597335,69680
6095,540236,64072
6096,916198,24479
6097,584792,23877
6098,210691,79655
6099,485444,64167
6100,325469,119409
6101,299613,100091
6102,284048,25933
6103,707199,111904
6104,351145,53175
6105,408710,92792
6106,285392,59335
6107,265796,83092
6108,149907,124992
6109,270046,103765
6110,169355,135034
6111,838557,122444
6112,833196,56214
6113,825278,143139
6114,992677,26196
6115,950792,36991
6116,301512,116072
6117,329671,140955
6118,537735,93966
6119,418257,66390
6120,392963,54356
6121,40632,83613
6122,648893,126531
6123,749517,35494
6124,524569,19466
6125,631323,66120
6126,50482,129514
6127,100213,141339
6128,602708,148253
6129,366639,89689
6130,483186,84691
6131,55325,138383
6132,17976,49150
6133,896563,17758
6134,592230,48538
6135,723678,50066
6136,476601,148300
6137,626542,114509
6138,312611,28211
6139,399187,62761
6140,69355,10321
6141,215995,1450
6142,217402,3482
6143,697060,147792
6144,665121,43235
6145,658115,84161
6146,703604,38241
6147,821348,128436
6148,124280,147551
6149,363353,84262
6150,261010,5250
6151,895305,147567
6152,426665,24211
6153,827758,66454
6154,761662,98595
6155,507433,148857
6156,923915,128909
6157,971092,7820
6158,995397,67376
6159,284186,25618
6160,377387,101940
6161,405319,30994
6162,270022,124477
6163,859229,115209
6164,510084,98965
6165,673707,20519
6166,348811,27905
6167,642403,145073
6168,4182,25261
6169,591903,114473
6170,413242,19322
6171,896778,11859
6172,473264,74595
6173,151370,141391
6174,161409,16233
6175,908324,89258
6176,258800,139568
6177,447726,67930
6178,734443,118946
6179,689741,112059
6180,874090,125810
6181,859613,144071
6182,437054,112546
6183,503122,26908
6184,648133,113120
6185,873297,86169
6186,437955,94765
6187,384069,139534
6188,705690,6003
6189,246396,127158
6190,802306,15166
6191,38024,92315
6192,44903,96050
6193,155996,41640
6194,813968,7867
6195,86305,22117
6196,751613,37448
6197,690279,89680
6198,538444,106523
6199,266256,42242
6200,2093,20502
6201,42807,92204
6202,688637,81692
6203,38369,125020
6204,338267,17077
6205,727679,86975
6206,501914,48551
6207,362417,27731
6208,367779,100877
6209,199867,25576
6210,806981,89673
6211,983416,125485
6212,846588,69210
6213,7466,21215
6214,396495,57371
6215,75477,129483
6216,533178,28407
6217,194991,115659
6218,514582,63354
6219,89293,24703
6220,278484,89788
6221,650206,68311
6222,263540,49543
6223,147040,94082
6224,657559,41736
6225,574411,61152
6226,217909,95803
6227,770280,32784
6228,808937,67202
6229,980425,147966
6230,67927,37935
6231,867203,142246
6232,917813,40636
6233,122133,62683
6234,996589,64246
6235,990383,55924
6236,589528,52310
6237,518151,25838
6238,7062,123243
6239,836733,93971
6240,332284,79533
6241,873967,34511
6242,128428,59324
6243,592289,2969
6244,491716,28907
6245,473170,6727
6246,957711,40238
6247,244217,70194
6248,595100,129917
6249,88171,87441
6250,710255,36600
6251,95265,105592
6252,142399,132522
6253,1410,110953
6254,960165,66030
6255,183296,99862
6256,687192,132029
6257,470261,100016
6258,78348,39543
6259,956719,26785
6260,78036,141593
6261,439785,74970
6262,678356,63120
6263,768224,97520
6264,609879,121716
6265,364868,43816
6266,599671,99054
6267,86585,33570
6268,264787,53988
6269,186872,65367
6270,309296,88842
6271,443222,110598
6272,511418,63688
6273,680412,124914
6274,28510,55715
6275,3642,106002
6276,401221,80184
6277,705229,48976
6278,802744,44164
6279,938531,63239
6280,488231,112751
6281,752550,137332
6282,82584,116254
6283,47310,49917
6284,567656,91891
6285,331906,14844
6286,668216,16565
6287,244413,111117
6288,315270,46791
6289,106037,88433
6290,351016,51251
6291,570234,145651
6292,236151,61945
6293,823670,6487
6294,487562,139207
6295,547951,11412
6296,277547,62284
6297,792117,142547
6298,442012,10511
6299,596292,45898
6300,327899,137702
6301,64640,125442
6302,266932,11773
6303,89368,17729
6304,577470,140607
6305,203273,136460
6306,812796,145550
6307,912784,67820
6308,820589,83285
6309,41025,109178
6310,149680,82271
6311,270280,40357
6312,934109,23706
6313,899806,89302
6314,256835,69103
6315,274498,82867
6316,880331,135674
6317,692924,136321
6318,169882,70684
6319,234766,49262
6320,482227,131461
6321,469346,138528
6322,693493,60754
6323,689257,94654
6324,628881,123250
6325,754038,21387
6326,870795,140170
6327,116363,70791
6328,768041,74898
6329,487793,13178
6330,743835,46195
6331,624169,21656
6332,155640,116793
6333,293312,9381
6334,455553,28665
6335,41508,53359
6336,977092,29106
6337,383251,72019
6338,762454,40884
6339,790420,39761
6340,185141,66073
6341,454442,8111
6342,529419,7732
6343,541156,3539
6344,303604,126685
6345,2636,108161
6346,711471,77055
6347,550013,111816
6348,308421,13778
6349,467160,57076
6350,538542,63257
6351,45604,80039
6352,168541,45492
6353,919987,70606
6354,175075,102189
6355,278268,65962
6356,716957,148413
6357,987154,88540
6358,889828,120707
6359,120391,20842
6360,154549,84777
6361,234293,62009
6362,218927,24816
6363,505009,69821
6364,559921,1054
6365,98830,117351
6366,974230,58334
6367,493272,95272
6368,407725,68130
6369,470457,67344
6370,963583,40614
6371,869475,24457
6372,104063,31439
6373,128784,123709
6374,992654,93104
6375,488890,9078
6376,410583,92526
6377,932222,23554
6378,680113,129398
6379,995208,75365
6380,716644,67389
6381,819710,48524
6382,455012,143944
6383,608003,44923
6384,678366,66592
6385,470940,74370
6386,83210,7612
6387,532989,69998
6388,228539,11327
6389,931152,61584
6390,992746,78154
6391,603044,84018
6392,321907,120228
6393,218810,28192
6394,503854,2064
6395,102557,32657
6396,845506,149335
6397,813712,36151
6398,319360,38655
6399,516353,110100
6400,407927,122277
6401,246983,18411
6402,522119,3303
6403,741857,62962
6404,673939,64780
6405,229889,39549
6406,565461,120865
6407,964012,119991
6408,601350,148092
6409,10185,123626
6410,421631,137967
6411,714335,72710
6412,131650,106061
6413,663791,31809
6414,263666,48019
6415,134860,3099
6416,382185,10396
6417,250622,19811
6418,712315,70793
6419,604215,12351
6420,699646,42675
6421,149985,19898
6422,397924,59664
6423,363473,52844
6424,263519,83646
6425,584489,37935
6426,83658,37102
6427,585147,52388
6428,634687,97585
6429,52474,140551
6430,876894,103274
6431,425578,6582
6432,814679,146971
6433,80694,41257
6434,46276,13485
6435,750946,47259
6436,727135,141098
6437,159606,21545
6438,918238,74813
6439,164185,23288
6440,48887,99359
6441,969726,98027
6442,82888,91931
6443,928809,47057
6444,228705,145073
6445,236003,8325
6446,310731,73210
6447,670069,20834
6448,922193,56713
6449,360340,141113
6450,372634,50409
6451,627336,137441
6452,855623,26433
6453,273406,10764
6454,549513,51818
6455,136344,445
6456,771982,19568
6457,101651,481
6458,709911,28322
6459,360391,17063
6460,543609,12923
6461,220546,72490
6462,544291,103716
6463,879277,16394
6464,614414,50275
6465,868430,72377
6466,396261,137810
6467,869768,114033
6468,8279,128877
6469,404565,142214
6470,904308,17105
6471,275735,93010
6472,861805,37496
6473,776579,96164
6474,199349,107346
6475,407727,5619
6476,486850,12707
6477,269370,111267
6478,241242,8488
6479,986948,64997
6480,692485,143506
6481,352303,20015
6482,633287,122708
6483,614000,103442
6484,342891,115296
6485,222388,136549
6486,506295,71151
6487,900563,15129
6488,512139,135936
6489,279604,145580
6490,918842,57854
6491,870886,751
6492,391712,136507
6493,185323,82701
6494,549365,90246
6495,787482,87399
6496,928095,104338
6497,978732,58869
6498,552772,114757
6499,357396,12570
6500,471366,117574
6501,69626,101916
6502,655253,49063
6503,396532,72972
6504,166102,49469
6505,847106,3859
6506,984725,66140
6507,809090,114202
6508,491644,105653
6509,997110,45936
6510,987524,52813
6511,873437,108694
6512,64113,142144
6513,208235,72301
6514,21172,114035
6515,930560,113914
6516,965282,69479
6517,176434,1134
6518,683111,10791
6519,537112,98913
6520,369336,78689
6521,52615,108401
6522,623602,93102
6523,959196,11721
6524,214347,111602
6525,176173,114617
6526,855117,114380
6527,243421,14241
6528,942798,12220
6529,919154,130947
6530,701328,70823
6531,580497,44440
6532,82773,127343
6533,961221,47804
6534,837759,97793
6535,717271,26913
6536,803597,4421
6537,473270,141792
6538,584867,43384
6539,529100,114010
6540,13196,44285
6541,37402,126328
6542,683868,23120
6543,368626,65088
6544,913029,15882
6545,680054,99274
6546,857995,143948
6547,793724,23131
6548,594555,30945
6549,755233,71986
6550,711391,101444
6551,396667,7782
6552,892364,136894
6553,665747,90194
6554,330735,120544
6555,473198,72876
6556,504552,47207
6557,627313,135264
6558,593288,39530
6559,432373,16740
6560,392466,130103
6561,162954,98219
6562,339359,25946
6563,366912,54948
6564,802172,149709
6565,701939,54359
6566,624966,43157
6567,422751,72237
6568,884294,26294
6569,613842,96478
6570,698766,86393
6571,952593,74377
6572,223569,70051
6573,741382,142236
6574,191479,4638
6575,437384,3901
6576,715017,118133
6577,465652,2531
6578,600222,121945
6579,762572,115622
6580,437777,95708
6581,346554,76194
6582,379927,116384
6583,911335,19117
6584,220775,87224
6585,781780,104058
6586,530827,24525
6587,334008,70200
6588,715880,146029
6589,981790,66157
6590,264197,142804
6591,151404,88392
6592,996015,10468
6593,284075,127739
6594,207851,78864
6595,839544,145241
6596,511275,131335
6597,756437,63167
6598,340663,103830
6599,904426,4660
6600,263312,141772
6601,320990,106249
6602,980754,96437
6603,399568,61629
6604,977930,95405
6605,368261,92626
6606,826198,141956
6607,816692,138688
6608,223007,19817
6609,493325,7579
6610,299805,1150
6611,918893,127004
6612,752011,24255
6613,419336,50897
6614,131745,61147
6615,54152,9269
6616,444604,17775
6617,552106,114701
6618,124546,142986
6619,913344,23954
6620,730740,44490
6621,580831,73375
6622,566557,48274
6623,48002,62064
6624,128614,42193
6625,674548,37357
6626,494233,38882
6627,604762,129015
6628,87679,20754
6629,960584,82628
6630,97460,133931
6631,932651,52748
6632,985163,63183
6633,117774,758
6634,951030,76033
6635,731881,14412
6636,911028,100247
6637,925094,43213
6638,63911,10424
6639,280454,94033
6640,366209,146176
6641,599707,38465
6642,279350,113615
6643,150495,55809
6644,627983,20198
6645,958807,6
6646,391606,15722
6647,777212,8105
6648,364109,23774
6649,968140,128732
6650,558798,56833
6651,337739,123892
6652,186128,103367
6653,483625,112886
6654,248820,89018
6655,497892,143491
6656,74518,39701
6657,259261,57411
6658,348127,141862
6659,581739,100629
6660,573082,54985
6661,553141,50319
6662,326893,24296
6663,852695,8197
6664,12732,63800
6665,709056,31297
6666,123041,145529
6667,776214,24713
6668,186733,97787
6669,79750,57376
6670,465779,119695
6671,982879,137152
6672,502296,124722
6673,438846,12760
6674,535283,28812
6675,691052,145094
6676,967381,18500
6677,150096,106250
6678,690020,75233
6679,960864,94090
6680,926843,88869
6681,242837,90419
6682,145723,98432
6683,953610,56148
6684,714350,114962
6685,600585,43237
6686,664438,28141
6687,408886,43620
6688,590791,134693
6689,75014,27414
6690,2822,73974
6691,353067,34768
6692,304557,148263
6693,81921,8786
6694,697578,21791
6695,729860,11722
6696,603992,24683
6697,225303,123529
6698,210071,10875
6699,605675,128216
6700,868800,112490
6701,864106,123700
6702,408173,79331
6703,416797,148433
6704,665803,27192
6705,793143,62697
6706,713942,70804
6707,569081,19833
6708,966158,89007
6709,899445,92344
6710,47280,8646
6711,136045,76868
6712,139931,96458
6713,680258,149390
6714,115471,81453
6715,120917,47170
6716,681920,41442
6717,985772,8642
6718,568085,96953
6719,794527,104064
6720,276014,87469
6721,439047,47429
6722,858519,74157
6723,460100,126114
6724,587244,14197
6725,504324,38620
6726,503272,3111
6727,14520,95847
6728,433349,114712
6729,307786,74410
6730,733856,97702
6731,385917,7165
6732,302696,13652
6733,516372,66411
6734,726177,17210
6735,541451,49259
6736,285389,121877
6737,672244,82522
6738,425886,20762
6739,499850,38301
6740,169895,18306
6741,297642,92197
6742,549968,124724
6743,633017,37915
6744,534771,114200
6745,160007,130114
6746,856768,105412
6747,571105,123335
6748,69796,52659
6749,749224,115032
6750,285112,72306
6751,443827,141324
6752,99527,92734
6753,635005,86995
6754,45296,134772
6755,566671,116510
6756,910483,56616
6757,484811,50853
6758,90962,101139
6759,718009,135710
6760,734788,8959
6761,998748,42441
6762,788025,127806
6763,858738,137901
6764,493152,126576
6765,799120,23816
6766,779363,75822
6767,801918,93144
6768,98269,17070
6769,974229,14055
6770,517221,80489
6771,785917,131885
6772,193855,90842
6773,607100,98990
6774,910162,20074
6775,694170,46866
6776,624615,92073
6777,388166,73241
6778,464089,20520
6779,713398,107118
6780,515808,125223
6781,416622,145640
6782,206429,97428
6783,278804,96056
6784,470605,102361
6785,701363,142731
6786,944945,94735
6787,312157,86820
6788,136706,71728
6789,107674,7090
6790,650034,137004
6791,896525,102462
6792,396331,126473
6793,117739,27523
6794,990921,54942
6795,29121,67604
6796,103979,139265
6797,586185,48160
6798,706543,30744
6799,617966,30312
6800,345209,126132
6801,198659,12693
6802,973833,25003
6803,854269,11895
6804,566173,72703
6805,203163,126736
6806,630349,63985
6807,963982,27720
6808,954187,89413
6809,525671,75478
6810,469195,21719
6811,212610,142353
6812,787539,62580
6813,954802,121488
