ID,PRECIO,HOSTAL,ESTADO
242736,301864,17887,habilitado
242737,435880,16934,deshabilitado
242738,466574,9912,habilitado
242739,223513,10420,deshabilitado
242740,186666,9097,deshabilitado
242741,94840,13568,habilitado
242742,400234,12254,habilitado
242743,464378,763,habilitado
242744,261307,12682,habilitado
242745,423298,12619,habilitado
242746,369736,19474,habilitado
242747,326650,12519,habilitado
242748,257393,10952,deshabilitado
242749,410991,13998,deshabilitado
242750,478932,641,habilitado
242751,272689,9433,deshabilitado
242752,124350,14179,habilitado
242753,64901,853,deshabilitado
242754,195929,9064,deshabilitado
242755,43904,3282,habilitado
242756,355463,20,deshabilitado
242757,450946,16846,habilitado
242758,191828,11436,deshabilitado
242759,120989,4372,habilitado
242760,326076,14521,deshabilitado
242761,198010,8629,deshabilitado
242762,130352,18783,deshabilitado
242763,52560,11166,habilitado
242764,75590,9387,habilitado
242765,293812,7909,habilitado
242766,297773,17715,deshabilitado
242767,272746,18391,habilitado
242768,207484,18769,deshabilitado
242769,93190,7802,habilitado
242770,101406,636,deshabilitado
242771,462424,11140,deshabilitado
242772,476295,19373,habilitado
242773,163222,15156,deshabilitado
242774,470204,17044,habilitado
242775,30678,17023,deshabilitado
242776,338318,2202,habilitado
242777,350296,6335,deshabilitado
242778,337133,15056,deshabilitado
242779,270363,8130,habilitado
242780,299153,18585,deshabilitado
242781,493168,19401,deshabilitado
242782,207410,14966,habilitado
242783,191702,15382,deshabilitado
242784,247869,14407,deshabilitado
242785,337978,11466,deshabilitado
242786,264460,11973,deshabilitado
242787,468224,13091,deshabilitado
242788,404522,12222,deshabilitado
242789,327921,11962,deshabilitado
242790,11276,9058,habilitado
242791,460320,957,habilitado
242792,313333,16818,deshabilitado
242793,348476,10678,deshabilitado
242794,309603,17993,deshabilitado
242795,402511,1718,deshabilitado
242796,123366,13697,deshabilitado
242797,439641,18635,habilitado
242798,344992,6308,deshabilitado
242799,246612,18444,deshabilitado
242800,218025,19538,deshabilitado
242801,388452,1639,habilitado
242802,473188,15116,habilitado
242803,159610,7138,deshabilitado
242804,401321,18497,habilitado
242805,87837,936,deshabilitado
242806,91245,968,deshabilitado
242807,63513,16994,habilitado
242808,138562,6517,habilitado
242809,321213,18359,deshabilitado
242810,217873,16836,habilitado
242811,364399,5784,habilitado
242812,139774,15093,deshabilitado
242813,160492,12813,deshabilitado
242814,455253,13079,habilitado
242815,12520,15929,habilitado
242816,281707,14707,deshabilitado
242817,116861,1510,habilitado
242818,124758,10237,deshabilitado
242819,397797,11755,habilitado
242820,332216,3610,habilitado
242821,182409,18129,habilitado
242822,138001,17179,deshabilitado
242823,31912,6053,habilitado
242824,27100,103,deshabilitado
242825,116417,3557,habilitado
242826,197866,14381,deshabilitado
242827,21906,17013,deshabilitado
242828,106264,212,habilitado
242829,280657,3786,deshabilitado
242830,108722,4192,habilitado
242831,148867,345,deshabilitado
242832,227814,5916,habilitado
242833,201517,5523,deshabilitado
242834,482875,16216,deshabilitado
242835,160555,7659,habilitado
242836,270093,8844,habilitado
242837,67578,6858,habilitado
242838,465397,19941,habilitado
242839,292100,3894,deshabilitado
242840,221739,6534,habilitado
242841,19838,1327,habilitado
242842,80613,3583,habilitado
242843,90110,1373,deshabilitado
242844,330028,4385,habilitado
242845,435634,5698,deshabilitado
242846,41560,4741,deshabilitado
242847,423643,4454,habilitado
242848,217294,16308,habilitado
242849,416164,13584,habilitado
242850,333075,3495,habilitado
242851,43227,8685,habilitado
242852,405700,6563,deshabilitado
242853,24973,4927,habilitado
242854,132967,15936,deshabilitado
242855,182044,2913,deshabilitado
242856,205495,5537,deshabilitado
242857,384173,2263,habilitado
242858,322198,6018,deshabilitado
242859,405376,4982,habilitado
242860,464225,11180,habilitado
242861,349437,11170,deshabilitado
242862,58907,2914,habilitado
242863,467526,4201,deshabilitado
242864,28087,16053,habilitado
242865,94828,2087,deshabilitado
242866,310497,13865,habilitado
242867,61885,18845,habilitado
242868,145619,6059,habilitado
242869,499273,17889,habilitado
242870,131322,5135,deshabilitado
242871,141516,13884,habilitado
242872,462481,18911,deshabilitado
242873,292152,9790,deshabilitado
242874,75247,4839,deshabilitado
242875,334853,11399,habilitado
242876,49499,2885,habilitado
242877,229562,17325,habilitado
242878,3444,8914,deshabilitado
242879,151835,521,habilitado
242880,432484,17302,deshabilitado
242881,318033,17687,habilitado
242882,99493,8866,deshabilitado
242883,498969,6506,deshabilitado
242884,286295,14579,deshabilitado
242885,206542,2888,deshabilitado
242886,280299,18111,deshabilitado
242887,21364,10798,deshabilitado
242888,198232,3915,deshabilitado
242889,116615,4933,habilitado
242890,9865,11218,habilitado
242891,473882,2053,deshabilitado
242892,128042,18067,habilitado
242893,307693,9574,deshabilitado
242894,40407,14209,habilitado
242895,348971,4675,deshabilitado
242896,380001,8629,deshabilitado
242897,377601,16260,deshabilitado
242898,485848,11192,habilitado
242899,203365,4506,deshabilitado
242900,169417,10707,deshabilitado
242901,472494,16980,deshabilitado
242902,379999,391,habilitado
242903,247320,940,deshabilitado
242904,97399,17868,deshabilitado
242905,304195,16766,deshabilitado
242906,16370,2728,deshabilitado
242907,7125,8090,habilitado
242908,402354,3186,habilitado
242909,248866,16726,habilitado
242910,90505,2344,deshabilitado
242911,97789,12264,deshabilitado
242912,283444,8493,deshabilitado
242913,53310,12702,deshabilitado
242914,116091,15339,deshabilitado
242915,213732,5924,deshabilitado
242916,434969,13573,deshabilitado
242917,16675,14644,habilitado
242918,53132,10408,habilitado
242919,235384,1483,habilitado
242920,29292,10936,habilitado
242921,224632,4935,habilitado
242922,440581,17449,deshabilitado
242923,250136,2411,deshabilitado
242924,136687,5481,habilitado
242925,104787,12338,deshabilitado
242926,148660,6043,deshabilitado
242927,162745,12421,habilitado
242928,30631,6752,habilitado
242929,497043,9019,habilitado
242930,380754,3817,habilitado
242931,201063,12265,deshabilitado
242932,5475,15360,deshabilitado
242933,304525,15249,deshabilitado
242934,180285,13565,habilitado
242935,152753,17652,deshabilitado
242936,301886,16330,habilitado
242937,410915,19430,deshabilitado
242938,144327,2357,habilitado
242939,114190,1140,habilitado
242940,202159,6491,deshabilitado
242941,41180,5479,habilitado
242942,206641,14175,deshabilitado
242943,133205,4296,habilitado
242944,174654,17434,habilitado
242945,477167,14645,habilitado
242946,23523,9894,habilitado
242947,369161,14942,habilitado
242948,87612,18366,habilitado
242949,152897,11894,deshabilitado
242950,360706,10050,habilitado
242951,161357,2103,deshabilitado
242952,301954,8024,habilitado
242953,482728,2590,deshabilitado
242954,326168,7709,habilitado
242955,469562,6593,habilitado
242956,346996,13119,deshabilitado
242957,392458,7697,habilitado
242958,212089,19139,habilitado
242959,291483,11900,habilitado
242960,466225,5865,habilitado
242961,102668,19542,deshabilitado
242962,488729,4087,habilitado
242963,128932,4544,habilitado
242964,72886,3871,deshabilitado
242965,157106,17200,habilitado
242966,145998,16123,deshabilitado
242967,73953,5680,habilitado
242968,437922,2103,deshabilitado
242969,480671,10482,habilitado
242970,157634,8717,habilitado
242971,303029,9258,deshabilitado
242972,311038,14058,deshabilitado
242973,444479,10898,habilitado
242974,105166,15505,habilitado
242975,478272,8291,deshabilitado
242976,295010,11984,deshabilitado
242977,13433,8008,habilitado
242978,280933,18285,habilitado
242979,460468,14376,deshabilitado
242980,211219,16199,deshabilitado
242981,245813,11409,habilitado
242982,320248,19895,habilitado
242983,72865,13842,habilitado
242984,112022,4457,habilitado
242985,370735,13171,deshabilitado
242986,119528,18134,habilitado
242987,303492,15319,deshabilitado
242988,452458,19438,deshabilitado
242989,119985,7180,deshabilitado
242990,485448,7169,habilitado
242991,238015,5365,deshabilitado
242992,496313,12772,deshabilitado
242993,178560,12459,deshabilitado
242994,176826,17214,deshabilitado
242995,111272,15517,habilitado
242996,477808,7967,habilitado
242997,446080,10523,deshabilitado
242998,84014,17353,deshabilitado
242999,50118,5587,deshabilitado
243000,450513,12778,deshabilitado
243001,113400,6669,habilitado
243002,309663,14425,deshabilitado
243003,174397,15265,habilitado
243004,217243,10416,deshabilitado
243005,255776,16048,habilitado
243006,353236,8462,habilitado
243007,72260,4809,deshabilitado
243008,243718,883,deshabilitado
243009,47266,17495,deshabilitado
243010,231246,19433,deshabilitado
243011,450355,10079,habilitado
243012,134363,11360,deshabilitado
243013,330441,9329,habilitado
243014,469875,15541,habilitado
243015,10037,7708,deshabilitado
243016,224546,8863,habilitado
243017,471224,7465,deshabilitado
243018,215830,15311,habilitado
243019,391614,8308,habilitado
243020,479567,10455,deshabilitado
243021,35315,14245,deshabilitado
243022,495512,14324,habilitado
243023,494710,14458,habilitado
243024,100606,5231,habilitado
243025,428803,9299,deshabilitado
243026,109885,10515,habilitado
243027,458975,18799,habilitado
243028,399063,8396,habilitado
243029,315389,12235,habilitado
243030,326504,7474,deshabilitado
243031,238823,11629,deshabilitado
243032,108242,5210,deshabilitado
243033,238816,7330,deshabilitado
243034,394149,3571,deshabilitado
243035,30370,13138,habilitado
243036,414230,12663,deshabilitado
243037,12087,15033,deshabilitado
243038,9539,10272,deshabilitado
243039,13055,10819,habilitado
243040,435330,8574,habilitado
243041,270225,14374,deshabilitado
243042,379775,19570,habilitado
243043,45749,9917,deshabilitado
243044,357064,18101,habilitado
243045,435429,7849,habilitado
243046,168927,970,habilitado
243047,223695,3073,deshabilitado
243048,387110,18873,habilitado
243049,231348,19772,habilitado
243050,329060,18492,habilitado
243051,144353,12233,habilitado
243052,349860,1523,deshabilitado
243053,250061,10435,habilitado
243054,27908,14445,deshabilitado
243055,191990,35,habilitado
243056,247607,1200,habilitado
243057,357348,824,habilitado
243058,159336,17811,habilitado
243059,289210,13269,habilitado
243060,446975,12152,deshabilitado
243061,69518,10779,deshabilitado
243062,439477,15211,habilitado
243063,330851,18577,habilitado
243064,221660,11883,deshabilitado
243065,94835,10912,habilitado
243066,265220,1074,habilitado
243067,458449,19267,deshabilitado
243068,366810,13070,habilitado
243069,143460,15132,habilitado
243070,274716,17629,deshabilitado
243071,169751,11268,habilitado
243072,142124,15487,habilitado
243073,392902,3313,deshabilitado
243074,179544,18745,deshabilitado
243075,226007,330,habilitado
243076,269017,13549,deshabilitado
243077,125716,14626,deshabilitado
243078,491184,12282,habilitado
243079,61057,12574,habilitado
243080,145934,2365,deshabilitado
243081,205288,2733,deshabilitado
243082,424658,8768,habilitado
243083,245079,13124,deshabilitado
243084,407813,18432,habilitado
243085,164595,8247,deshabilitado
243086,193319,10015,deshabilitado
243087,142729,1148,deshabilitado
243088,487884,8911,deshabilitado
243089,475117,11329,deshabilitado
243090,390837,15744,deshabilitado
243091,312272,11080,habilitado
243092,226934,6217,deshabilitado
243093,441401,4399,habilitado
243094,345525,10085,deshabilitado
243095,154716,11654,habilitado
243096,1141,5561,habilitado
243097,297612,7847,habilitado
243098,48642,15725,deshabilitado
243099,377605,17378,habilitado
243100,28781,881,habilitado
243101,97185,7118,habilitado
243102,314337,8983,deshabilitado
243103,477063,3974,habilitado
243104,216588,201,habilitado
243105,89141,13843,deshabilitado
243106,207875,9353,deshabilitado
243107,249179,5485,deshabilitado
243108,16722,15259,deshabilitado
243109,484578,5081,deshabilitado
243110,277346,8007,habilitado
243111,163237,4744,deshabilitado
243112,217380,10373,deshabilitado
243113,263851,15556,deshabilitado
243114,425030,883,habilitado
243115,265361,8746,habilitado
243116,211077,14708,deshabilitado
243117,84012,16154,deshabilitado
243118,126140,2082,deshabilitado
243119,479736,151,habilitado
243120,84072,6936,habilitado
243121,232519,11802,deshabilitado
243122,477795,19986,habilitado
243123,241035,2778,deshabilitado
243124,418936,3568,habilitado
243125,85476,10823,deshabilitado
243126,25182,17449,deshabilitado
243127,339961,6921,habilitado
243128,399810,8975,deshabilitado
243129,479494,6036,deshabilitado
243130,436502,14852,habilitado
243131,211250,18450,habilitado
243132,202992,3138,habilitado
243133,196649,14428,deshabilitado
243134,71698,15860,habilitado
243135,443574,10468,deshabilitado
243136,273392,14531,deshabilitado
243137,166405,9072,deshabilitado
243138,392407,17870,deshabilitado
243139,216689,19432,deshabilitado
243140,103123,12965,habilitado
243141,275886,377,habilitado
243142,331677,1088,habilitado
243143,443406,12739,habilitado
243144,182654,12284,deshabilitado
243145,499871,9084,habilitado
243146,290083,52,deshabilitado
243147,129334,9308,deshabilitado
243148,89990,7705,deshabilitado
243149,454269,5780,deshabilitado
243150,279905,1779,deshabilitado
243151,283753,7499,habilitado
243152,57417,15427,deshabilitado
243153,297147,24,habilitado
243154,79049,7040,habilitado
243155,1526,9320,deshabilitado
243156,315041,2006,habilitado
243157,24532,16714,deshabilitado
243158,288833,6486,deshabilitado
243159,224793,7082,habilitado
243160,256348,16826,habilitado
243161,39308,3430,habilitado
243162,343812,13109,habilitado
243163,481944,19488,habilitado
243164,448724,19893,habilitado
243165,303861,19104,deshabilitado
243166,162204,9349,deshabilitado
243167,33519,8109,habilitado
243168,201619,16736,deshabilitado
243169,227839,7066,habilitado
243170,281997,11581,habilitado
243171,346547,18509,deshabilitado
243172,124407,19871,habilitado
243173,279297,6025,habilitado
243174,398033,10888,habilitado
243175,12301,8941,deshabilitado
243176,386158,19272,habilitado
243177,364629,14473,deshabilitado
243178,252382,10976,habilitado
243179,448718,10486,deshabilitado
243180,379127,854,deshabilitado
243181,454551,1001,deshabilitado
243182,330376,8469,habilitado
243183,336879,5980,habilitado
243184,328531,10419,habilitado
243185,325531,3080,habilitado
243186,470320,10091,habilitado
243187,422673,5808,habilitado
243188,482811,3281,deshabilitado
243189,302668,14126,deshabilitado
243190,95878,14402,habilitado
243191,408388,2951,deshabilitado
243192,200526,9533,deshabilitado
243193,234156,1869,habilitado
243194,317659,9348,deshabilitado
243195,154287,14855,habilitado
243196,374261,3693,habilitado
243197,80239,15129,deshabilitado
243198,436334,16539,deshabilitado
243199,340939,19518,deshabilitado
243200,31621,7534,habilitado
243201,247034,2135,deshabilitado
243202,66359,17989,habilitado
243203,488245,16292,deshabilitado
243204,204215,10506,deshabilitado
243205,386001,9456,deshabilitado
243206,119688,5191,habilitado
243207,357050,5711,habilitado
243208,211122,10886,deshabilitado
243209,73089,6943,habilitado
243210,309053,7524,habilitado
243211,380752,1497,deshabilitado
243212,367281,8115,habilitado
243213,89856,5485,habilitado
243214,169448,10185,deshabilitado
243215,35703,16556,deshabilitado
243216,372088,8237,deshabilitado
243217,444756,7673,deshabilitado
243218,472919,16948,habilitado
