ID,NUM_HABITACIONES,DIRECCION,MENSAJE,PRECIO,EVENTO
402324,30,Nudkam Key,null,2157540,31319
402325,25,Urmo Square,null,1066577,20613
402326,18,Tappo Pass,null,7037938,8520
402327,19,Mago Glen,null,9036470,46709
402328,30,Fikcek Mill,null,3881015,7290
402329,20,Milkiv Plaza,null,9963429,42466
402330,25,Anaca Path,null,1379990,40986
402331,19,Ovve Turnpike,null,5234184,28976
402332,19,Lempon Junction,null,7597572,37779
402333,18,Vude Point,null,3797892,9145
402334,16,Ugeefe Plaza,null,4483937,40007
402335,29,Fuplos Park,null,9810265,45213
402336,29,Zekhon Grove,null,7271465,7709
402337,29,Lubwu Road,null,701302,3555
402338,19,Wogfi Point,null,6785386,28919
402339,17,Omuze Extension,null,5882895,558
402340,29,Satu Turnpike,null,7235848,24296
402341,20,Rumrat Lane,null,9959709,14636
402342,20,Evozoh Path,null,4336177,25630
402343,19,Kaho Avenue,null,5398916,14207
402344,30,Efiko Center,null,5085114,38089
402345,15,Ewida Extension,null,86013,47674
402346,19,Nilor Circle,null,7413557,46960
402347,30,Lehi Point,null,6154315,17451
402348,17,Rojha Ridge,null,8353141,9734
402349,25,Mivvo Square,null,9823099,12944
402350,29,Avger Highway,null,5548828,33775
402351,16,Cois Mill,null,2016971,40142
402352,16,Dete Avenue,null,9564894,41098
402353,20,Urile Place,null,462565,38182
402354,29,Ufon Road,null,8736918,42560
402355,17,Zegmoh Path,null,9601070,36431
402356,15,Jabfi Boulevard,null,482355,36549
402357,17,Suwlew Circle,null,1348634,40078
402358,15,Deke Glen,null,5557129,44621
402359,15,Ipabur Turnpike,null,6375616,20225
402360,29,Icari Place,null,4402200,41680
402361,29,Nuali Street,null,8400516,6895
402362,18,Haje Turnpike,null,2581830,6098
402363,16,Funfet Circle,null,482852,18202
402364,29,Wubos Boulevard,null,3223548,49796
402365,29,Nomu Mill,null,5532320,23608
402366,25,Ecsup Lane,null,4473854,32670
402367,17,Icga Place,null,522474,20024
402368,30,Jase Center,null,6438758,37468
402369,20,Eciopa Lane,null,7446389,13756
402370,30,Sacceb Road,null,9988344,30670
402371,20,Jebeg Pike,null,8437209,28621
402372,17,Lekbap Terrace,null,2859761,36678
402373,17,Ujso Park,null,8663563,7165
402374,16,Fiveb River,null,5435337,42126
402375,18,Iccur Junction,null,2772575,44179
402376,20,Zoloh Grove,null,5898014,37948
402377,19,Taho View,null,2060455,23930
402378,25,Pited Boulevard,null,3719655,20493
402379,17,Ovemam Turnpike,null,2228552,25259
402380,18,Bosned Key,null,9163276,6346
402381,17,Bojup Terrace,null,8391316,42182
402382,25,Zuke Highway,null,6539098,32899
402383,18,Meozo Manor,null,198425,8989
402384,29,Avaub Place,null,2371078,29253
402385,29,Lovaj Way,null,5353341,29353
402386,15,Sadmec Pass,null,2530686,3012
402387,16,Amesav Glen,null,1526462,49720
402388,17,Emtol Key,null,9102513,33240
402389,30,Zunub Court,null,9210113,5202
402390,19,Tewaf Junction,null,7470174,31851
402391,29,Pipuj Center,null,1378214,14420
402392,25,Lutla River,null,7918021,6034
402393,18,Rencu Junction,null,8922420,13576
402394,30,Upte Mill,null,5631194,22879
402395,17,Wasil Ridge,null,6433604,48176
402396,30,Hejo Glen,null,3559578,18330
402397,19,Peznif Ridge,null,888965,43518
402398,16,Bejki Loop,null,6819511,298
402399,25,Ozafe Point,null,293044,20090
402400,20,Lorwo Street,null,2722066,39973
402401,18,Tutup River,null,6205843,8660
402402,19,Bimaf Road,null,57259,3979
402403,25,Urbov Place,null,2467654,8210
402404,18,Kecwig Avenue,null,8862071,24111
402405,25,Apowum View,null,1712566,39221
402406,15,Gudzu Heights,null,1373440,31361
402407,25,Tatoz Road,null,8036964,13228
402408,30,Irja Junction,null,2937157,2064
402409,29,Vebum Highway,null,8747187,2842
402410,15,Gosdok Glen,null,8172340,19776
402411,18,Izto Court,null,4598677,36523
402412,25,Pocla View,null,8075244,19015
402413,29,Edbi Trail,null,379438,28426
402414,30,Lokzos Glen,null,3465770,33640
402415,18,Dewoj River,null,3271332,33424
402416,17,Temil Pass,null,5208173,2833
402417,19,Zivca Lane,null,8391620,4393
402418,17,Ucuj Heights,null,5438304,9307
402419,30,Tocte View,null,2288005,47448
402420,19,Umudo Glen,null,5202809,5838
402421,19,Lepwo Junction,null,2949949,11892
402422,16,Vuscub Drive,null,7681062,1254
402423,15,Vagdag Trail,null,1960305,25047
402424,25,Pikzih Court,null,5902976,16028
402425,20,Nitwo Heights,null,738074,38296
402426,30,Gojmol Turnpike,null,1661141,20482
402427,18,Subov Extension,null,1669148,8139
402428,16,Wupo Street,null,9437480,44933
402429,17,Visum Junction,null,1513446,28005
402430,19,Hobci Trail,null,423835,39182
402431,29,Zafna Terrace,null,7846805,40851
402432,17,Novam Loop,null,6202470,31291
402433,16,Soffe Highway,null,7664992,25404
402434,25,Lerloj Manor,null,2272317,34106
402435,15,Vekoh Trail,null,3216488,36031
402436,30,Ivtid Trail,null,6615789,37024
402437,16,Keda Avenue,null,2015596,29392
402438,18,Gacsah Plaza,null,9022450,10170
402439,25,Diaje Grove,null,8225136,5499
402440,19,Cekov Grove,null,8331451,34974
402441,19,Mawvi Extension,null,2785991,46656
402442,17,Esahud Heights,null,2179801,37004
402443,20,Jehwu Highway,null,1990732,43690
402444,18,Cetuv Turnpike,null,1225145,11125
402445,15,Witdod Key,null,5965251,9942
402446,29,Sulo Center,null,5451195,19140
402447,20,Seiv Drive,null,9279718,676
402448,20,Bazor Junction,null,7833744,23538
402449,18,Deaso Key,null,3713082,12591
402450,16,Aldac Plaza,null,6831852,802
402451,29,Cokfu Grove,null,59206,14856
402452,15,Devzep Key,null,2850114,27146
402453,15,Otboc Highway,null,4173095,13729
402454,18,Otaun Plaza,null,8993049,19138
402455,20,Hefem Circle,null,4797622,8144
402456,29,Zahu Turnpike,null,3530450,12414
402457,30,Zeva Trail,null,4611181,25607
402458,29,Dowe Court,null,2304623,39143
402459,19,Orik Street,null,6420483,3237
402460,30,Embu Square,null,6073606,41532
402461,15,Omlew Parkway,null,6929042,44325
402462,18,Ojinir Square,null,8648522,49005
402463,19,Tidvut Avenue,null,2563303,34990
402464,15,Ijleg Pike,null,6650130,43054
402465,19,Ovauj Plaza,null,3878562,42567
402466,25,Olawi Junction,null,9557997,8032
402467,15,Gejne Path,null,9482150,38378
402468,25,Koav View,null,9108210,7614
402469,15,Vapkuz Path,null,4502110,39137
402470,16,Vafdij Turnpike,null,8129271,429
402471,17,Lesgaj Path,null,3714553,38144
402472,30,Busba Trail,null,939855,28820
402473,15,Puhib Junction,null,8223401,13654
402474,30,Gugi Parkway,null,7015465,260
402475,29,Ruaso River,null,4469964,5001
402476,16,Lupzas Circle,null,8826513,3055
402477,19,Feru Path,null,4863332,47581
402478,15,Mesag Heights,null,3491293,14478
402479,17,Imahuf Extension,null,2064210,25529
402480,17,Sepu Turnpike,null,9734111,38932
402481,15,Caibo Avenue,null,3377806,37185
402482,17,Nebe Highway,null,472803,39221
402483,29,Ucozeb Drive,null,4388801,23539
402484,15,Nure Glen,null,7466974,5015
402485,20,Tosbim Manor,null,8893725,31101
402486,19,Ahlu Road,null,6562298,14339
402487,16,Teho Path,null,6171404,17929
402488,25,Jeli Trail,null,2181582,48693
402489,15,Cahnoc Mill,null,157298,10486
402490,30,Erti Lane,null,7233549,6155
402491,16,Eksid Park,null,4804655,25006
402492,15,Tiduk Terrace,null,578167,36532
402493,15,Dukol Circle,null,213529,30340
402494,29,Hiljib Place,null,8547875,33118
402495,15,Gafen View,null,5146917,43736
402496,18,Ifara River,null,5565801,18523
402497,19,Tace Trail,null,7985077,48156
402498,17,Icile Park,null,5896214,29213
402499,30,Piji Lane,null,9929016,47265
402500,17,Naedo Terrace,null,3642526,18673
402501,15,Hovi Point,null,5422400,13513
402502,30,Jasne Road,null,9873780,43130
402503,19,Betej Ridge,null,9939207,26028
402504,30,Posjas Terrace,null,8097917,42142
402505,19,Zomgev Loop,null,1621384,31587
402506,29,Esfe Drive,null,8822397,19711
402507,20,Icnud Terrace,null,1617380,37759
402508,19,Doceb Place,null,8548527,20123
402509,18,Nurme Square,null,493411,48997
402510,18,Azipo View,null,7065923,3153
402511,18,Cidit Key,null,4231939,17249
402512,15,Imja Park,null,4169644,31114
402513,16,Ifli Path,null,5697681,34744
402514,30,Wembos River,null,84253,19872
402515,19,Azegot Key,null,6459870,23325
402516,25,Alisi Turnpike,null,1760692,49069
402517,29,Mople Turnpike,null,6068303,29373
402518,15,Towo Extension,null,7792427,24759
402519,18,Ruwo Way,null,1713878,48593
402520,25,Rajeb Ridge,null,4908043,32608
402521,29,Kilon Court,null,7487105,10684
402522,17,Ziffa Road,null,6505095,39137
402523,15,Emlaw View,null,667186,13521
402524,17,Votat Avenue,null,934964,43972
402525,29,Akgiz River,null,7236149,11635
402526,18,Jobo Glen,null,8456860,10896
402527,19,Owado View,null,521778,37169
402528,18,Ewulud Street,null,4373539,1561
402529,18,Uladed River,null,589477,43888
402530,29,Aluz River,null,3067485,12576
402531,16,Zigej Way,null,4152628,28098
402532,29,Mukec Turnpike,null,9728252,5095
402533,16,Vaso Terrace,null,5203388,39053
402534,25,Pojtor Avenue,null,2935171,37180
402535,25,Futeh Key,null,2001739,22786
402536,25,Taviz Avenue,null,9304438,24313
402537,15,Vonu Parkway,null,2677057,35816
402538,25,Hukbut Trail,null,922829,33409
402539,18,Laka Plaza,null,2060923,38817
402540,17,Vejbi Glen,null,695453,484
402541,20,Abuihe Highway,null,8412871,11690
402542,29,Carwe Mill,null,1198721,23594
402543,17,Nicel Pass,null,8300806,15400
402544,20,Dier Pike,null,8445702,11172
402545,16,Ovod Heights,null,8642277,19659
402546,25,Ijazu Drive,null,699184,45459
402547,15,Jujdoh Path,null,3336507,47011
402548,18,Gittah Drive,null,6612283,45641
402549,19,Ceset Park,null,8603773,26112
402550,16,Waom River,null,9734584,16665
402551,30,Ahdak Loop,null,1360426,12475
402552,18,Hadbo Way,null,3109949,39499
402553,20,Nozos Grove,null,4780920,42594
402554,25,Hizto Pass,null,4276276,4546
402555,15,Tibob Loop,null,6699724,48717
402556,15,Hova Terrace,null,6818049,47953
402557,15,Wefpaw Key,null,9443224,32986
402558,30,Loaja Place,null,2821667,16690
402559,25,Kozdu Grove,null,1274428,13412
402560,18,Leupa Terrace,null,7083410,28674
402561,16,Diccur Loop,null,2452047,18559
402562,16,Uvzen Boulevard,null,4663297,1110
402563,16,Hoagi Pike,null,2656421,23697
402564,29,Zidpa River,null,9458129,26844
402565,30,Ofpef View,null,8593714,40196
402566,19,Sovda Pike,null,4695066,42675
402567,15,Hedim Court,null,687734,39547
402568,16,Igihih Way,null,4643105,5275
402569,16,Tiki Circle,null,3520679,35213
402570,18,Fitehe Circle,null,9892814,28484
402571,18,Foze Pike,null,7840855,11523
402572,17,Kiel Drive,null,4488413,29809
402573,18,Eronur Court,null,6110262,14519
402574,18,Zegva Trail,null,233045,4822
402575,30,Jazgez Boulevard,null,6325817,17563
402576,20,Refmi Avenue,null,7539214,15737
402577,19,Pimi Plaza,null,2616125,37593
402578,20,Wama Trail,null,4317158,21881
402579,18,Tibu River,null,4959144,2535
402580,15,Ediim Mill,null,184526,39382
402581,18,Ralsop Extension,null,4859571,25715
402582,29,Delru Terrace,null,8875700,44393
402583,19,Ujit Glen,null,2766508,42501
402584,17,Suwuj Avenue,null,7333846,20656
402585,15,Nueja Way,null,959549,17053
402586,15,Ruvu Court,null,690414,15924
402587,17,Omav Junction,null,6870030,17696
402588,25,Ifegu Pike,null,1422164,9659
402589,16,Laud Grove,null,8167844,11068
402590,18,Vopa Point,null,6348930,42365
402591,25,Abjuv Pike,null,809634,34626
402592,25,Sojmu Path,null,5971108,13021
402593,19,Sipun Park,null,5854219,33949
402594,16,Reffic Turnpike,null,3685959,43704
402595,15,Cezpec Pike,null,9657636,33089
402596,16,Mali Junction,null,8497237,41291
402597,25,Awiwa Road,null,7010806,13779
402598,20,Toike Pike,null,4324615,22907
402599,30,Gopvon Lane,null,5880693,46195
402600,20,Gigne Highway,null,9516378,12152
402601,19,Bubpor Avenue,null,1133100,11666
402602,19,Dezpam Center,null,8951738,32786
402603,20,Pejini Way,null,3017945,8596
402604,29,Guame Mill,null,2976481,12691
402605,15,Woske Pike,null,1898075,49672
402606,17,Wavzo Park,null,5027634,15562
402607,30,Sazi Mill,null,2348614,46036
402608,29,Egifa Key,null,5650553,45520
402609,19,Fevo Center,null,1540533,21840
402610,25,Foghum Place,null,8698632,11855
402611,15,Aluvu Park,null,2827764,14243
402612,16,Jaugi Terrace,null,7915405,6729
402613,18,Haob Heights,null,1031771,46084
402614,18,Hipruz Lane,null,4150044,7336
402615,16,Ozfe Mill,null,4693902,9623
402616,25,Tedwak Terrace,null,1985708,32839
402617,30,Litu Parkway,null,7177919,13359
402618,20,Suvhu Junction,null,58111,35869
402619,29,Suzasa Grove,null,5201678,17265
402620,30,Comuv Turnpike,null,8928943,42649
402621,30,Wecnu Loop,null,3283099,34473
402622,15,Hoji Street,null,112806,25836
402623,29,Vabki Terrace,null,3913577,2099
402624,25,Rerter Square,null,8652912,20746
402625,18,Muza Place,null,4231425,16806
402626,20,Kemaha Parkway,null,152766,27856
402627,18,Gukdo Park,null,1796226,35340
402628,17,Onsi Heights,null,9218269,17467
402629,25,Mostuz Point,null,8913259,30918
402630,20,Mudpo River,null,5971278,48770
402631,29,Itfis Pass,null,9895142,13792
402632,18,Rani Manor,null,6774843,46116
402633,19,Ussa Manor,null,2207380,14443
402634,29,Afpe Point,null,6434338,40015
402635,18,Bocuk View,null,810891,11080
402636,15,Lupab Road,null,9388848,15406
402637,29,Orku Lane,null,8024563,42372
402638,17,Ahaso Glen,null,9906773,207
402639,18,Jidkes Loop,null,8606229,18262
402640,17,Tohmig Heights,null,4742829,38097
402641,29,Roni Key,null,4986851,25992
402642,29,Erema Trail,null,7095111,38381
402643,17,Resov Path,null,2632317,14356
402644,18,Vicsa Court,null,1397263,28471
402645,15,Muoda Park,null,3129686,6993
402646,29,Acted Junction,null,5619054,20244
402647,20,Pifot River,null,9468976,20652
402648,16,Walpuf Glen,null,7974840,14230
402649,15,Rijep Park,null,9363353,34499
402650,20,Calbod Extension,null,2844731,34377
402651,30,Zilkac Court,null,9636495,14167
402652,25,Amgo Way,null,5964497,3560
402653,19,Heehe Point,null,4919966,24162
402654,25,Ceve Center,null,3162075,32330
402655,30,Vajli Park,null,1276889,29174
402656,17,Cenbi Way,null,8512706,527
402657,17,Hurvu Plaza,null,4809475,35588
402658,30,Tedi Mill,null,9302277,43225
402659,16,Suvo Boulevard,null,5941674,43318
402660,16,Sago Street,null,9458702,10832
402661,20,Vejlal Loop,null,1505023,7769
402662,17,Rioji Point,null,8327554,25917
402663,18,Jopfi Junction,null,8518466,26502
402664,18,Cadi Avenue,null,7480849,1353
402665,20,Nugzac Manor,null,7862687,10277
402666,15,Bigal Pass,null,2752591,39737
402667,15,Udizul Square,null,6425110,13916
402668,19,Cohe Glen,null,8322444,30355
402669,15,Tibdeh Pike,null,4449636,1598
402670,19,Ecbij Mill,null,3309706,44821
402671,15,Bupven Ridge,null,5971009,38138
402672,20,Humgu Parkway,null,6840445,47889
402673,17,Tuobi Square,null,6354271,622
402674,25,Amwes Loop,null,7739370,35386
402675,19,Ticu Plaza,null,5070514,1317
402676,17,Tahe Trail,null,9966923,5568
402677,18,Waghof Parkway,null,8572771,5568
402678,17,Jipo Road,null,7513877,41669
402679,29,Sojo Parkway,null,4910003,47600
402680,30,Guib Place,null,3883908,45602
402681,18,Ownu Highway,null,298223,8428
402682,17,Vulbuw Glen,null,9407882,39407
402683,17,Missuv Heights,null,251186,46025
402684,20,Ogisit Point,null,5347806,406
402685,19,Ajoc Key,null,3134999,30965
402686,25,Apho Glen,null,6445085,41215
402687,29,Isoumi Road,null,7861679,3202
402688,29,Ritre Turnpike,null,8038979,29833
402689,15,Kewave Terrace,null,5080794,2046
402690,15,Torid Key,null,8543645,41575
402691,25,Edesuz Boulevard,null,9806700,13706
402692,17,Bowfup Square,null,7436293,33856
402693,30,Enedet Road,null,771558,26308
402694,29,Gengo Pass,null,6401343,31998
402695,15,Sana Terrace,null,2373334,47064
402696,30,Kani Boulevard,null,906757,38894
402697,17,Alojus Junction,null,4935860,11573
402698,29,Luaca Pass,null,5661040,36262
402699,29,Okuwa Pike,null,858672,48443
402700,20,Arwug Path,null,2910047,9099
402701,15,Zovap Circle,null,2126059,12359
402702,19,Pespu Heights,null,7982662,36111
402703,18,Pawob Heights,null,5780658,13542
402704,16,Obuge Highway,null,3648133,49821
402705,25,Dolvem Terrace,null,3276476,20498
402706,30,Mumce Turnpike,null,9452345,40564
402707,20,Dohtow Road,null,2244506,11162
402708,29,Eggo Trail,null,6656968,38383
402709,29,Afacu Boulevard,null,9993337,40192
402710,20,Rinu Heights,null,378066,40551
402711,18,Jaad Avenue,null,8320713,7714
402712,18,Rawwe Drive,null,7815822,1225
402713,18,Cecfi Trail,null,9226106,39656
402714,16,Gafub View,null,5115254,12991
402715,15,Wise Mill,null,5992593,2776
402716,15,Hakafa Heights,null,5936392,3226
402717,20,Eniov Street,null,5102206,12626
402718,29,Muri Manor,null,4877024,27235
402719,20,Limke Grove,null,1189275,38810
402720,19,Dovoz Path,null,3396964,36280
402721,19,Hete Lane,null,591102,6558
402722,18,Acduc Loop,null,4126133,7323
402723,18,Upobu Heights,null,3831999,39690
402724,15,Rawzuz Lane,null,8109753,26627
402725,16,Agomiz Pike,null,7250388,2140
402726,25,Egocav Pass,null,671478,48073
402727,20,Imiki Extension,null,814398,7477
402728,30,Erinab Loop,null,972271,40458
402729,19,Duute Street,null,1913662,19226
402730,19,Siomi Path,null,703730,27474
402731,17,Babmag Mill,null,3020845,36657
402732,30,Tomkic Turnpike,null,4333877,27268
402733,18,Fada Pass,null,8853906,7948
402734,15,Jipluk Boulevard,null,4543411,9492
402735,20,Zevsuw Square,null,2580933,26389
402736,30,Goga Terrace,null,4735092,27806
402737,15,Suale River,null,5800753,273
402738,15,Bacumi Park,null,6821137,25127
402739,19,Kobug Manor,null,1089081,17213
402740,17,Pemhic Pass,null,2988649,46324
402741,29,Wuepo Street,null,6774287,9849
402742,15,Pabnej Grove,null,9362356,13811
402743,17,Cidog Court,null,8385728,8387
402744,17,Wosi Drive,null,4090482,20965
402745,18,Loeh Manor,null,5449866,44086
402746,16,Fuupu Square,null,6043394,10537
402747,16,Bopel Parkway,null,7426243,23240
402748,19,Vijoha Highway,null,781698,7499
402749,20,Zajjo Pass,null,7093191,5980
402750,16,Zoot Turnpike,null,4959094,24223
402751,25,Piwug Avenue,null,2635969,14285
402752,16,Jofes Glen,null,7654835,12324
402753,25,Zomhow Manor,null,5419658,32682
402754,30,Cojvim Plaza,null,8437319,33108
402755,30,Majva Square,null,613859,21508
402756,19,Pivese Heights,null,5274134,18399
402757,18,Torfo River,null,8845402,28785
402758,29,Zoti Drive,null,5225866,38144
402759,29,Majed View,null,5261327,41131
402760,19,Doipu Pass,null,9327317,11180
402761,29,Jobe Place,null,571253,20425
402762,29,Pudo Heights,null,7568228,25332
402763,15,Zaeg Boulevard,null,4977923,9513
402764,15,Ifezej Street,null,9967644,5090
402765,20,Lawkik Extension,null,856853,49216
402766,20,Damob Center,null,3494523,22387
402767,29,Pigce Heights,null,1816390,45597
402768,19,Diomo View,null,886092,16848
402769,18,Honar Grove,null,5900065,45551
402770,17,Vajeg Drive,null,6745393,8761
402771,20,Imle Avenue,null,667178,9165
402772,19,Kecoc Park,null,9452544,4449
402773,25,Hana View,null,5047809,13220
402774,17,Cihja Ridge,null,3373527,44391
402775,17,Ekagor Terrace,null,4999179,33777
402776,25,Digres Turnpike,null,5912172,29719
402777,30,Fubmik River,null,4036364,29764
402778,15,Haso Square,null,4840653,4913
402779,15,Uhno Key,null,5395828,31994
402780,30,Jectef Court,null,2827976,35751
402781,29,Ifalap Parkway,null,3620408,47747
