ID,PRECIO,HOTEL,TIPO_HABITACION,ESTADO
173359,275839,6939,semisuite,habilitado
173360,426562,8037,semisuite,habilitado
173361,114296,8419,suite,deshabilitado
173362,25427,4142,suite,deshabilitado
173363,860302,899,estandar,deshabilitado
173364,13610,6241,suite,habilitado
173365,72663,5406,suite,habilitado
173366,65992,6908,suite,habilitado
173367,64186,4365,semisuite,deshabilitado
173368,621292,3631,estandar,deshabilitado
173369,712405,79,suite,habilitado
173370,438050,15462,estandar,deshabilitado
173371,648034,9167,suite,deshabilitado
173372,916243,17264,estandar,deshabilitado
173373,660348,13986,estandar,habilitado
173374,600832,10216,estandar,deshabilitado
173375,7001,8068,semisuite,habilitado
173376,736419,19339,semisuite,habilitado
173377,988141,10681,suite,habilitado
173378,238612,17273,semisuite,deshabilitado
173379,131512,19590,semisuite,habilitado
173380,446918,14101,semisuite,deshabilitado
173381,744333,1807,estandar,deshabilitado
173382,318556,4035,estandar,deshabilitado
173383,607498,7549,estandar,habilitado
173384,783778,14912,estandar,deshabilitado
173385,888506,19622,estandar,habilitado
173386,285253,14357,suite,deshabilitado
173387,367161,16888,suite,habilitado
173388,88502,11565,estandar,deshabilitado
173389,455027,6631,estandar,habilitado
173390,116106,13236,suite,habilitado
173391,781168,8005,estandar,deshabilitado
173392,572216,7977,semisuite,deshabilitado
173393,356622,7255,semisuite,habilitado
173394,37259,13771,estandar,habilitado
173395,334073,18870,suite,habilitado
173396,255897,12655,estandar,deshabilitado
173397,974858,19908,semisuite,habilitado
173398,630913,7757,semisuite,habilitado
173399,86961,1581,suite,deshabilitado
173400,653599,8298,suite,deshabilitado
173401,307592,6667,suite,habilitado
173402,764702,5822,semisuite,habilitado
173403,756464,19341,suite,habilitado
173404,839649,15984,estandar,deshabilitado
173405,131428,2938,estandar,habilitado
173406,210533,5082,semisuite,habilitado
173407,362269,15484,semisuite,deshabilitado
173408,811783,7487,estandar,deshabilitado
173409,365956,6743,estandar,deshabilitado
173410,628413,7983,estandar,deshabilitado
173411,37455,8342,estandar,habilitado
173412,785529,8482,semisuite,habilitado
173413,699543,15688,suite,habilitado
173414,279934,988,estandar,habilitado
173415,817406,480,estandar,deshabilitado
173416,941266,4032,suite,habilitado
173417,777260,13468,estandar,habilitado
173418,162835,10268,estandar,deshabilitado
173419,945272,14776,estandar,habilitado
173420,966508,11832,suite,habilitado
173421,337928,17633,semisuite,habilitado
173422,346669,5506,suite,habilitado
173423,528256,14407,semisuite,habilitado
173424,904246,15346,semisuite,habilitado
173425,966769,2418,estandar,deshabilitado
173426,561576,2702,estandar,deshabilitado
173427,862254,18171,estandar,deshabilitado
173428,175017,5035,semisuite,deshabilitado
173429,654559,14776,estandar,deshabilitado
173430,71207,8196,semisuite,deshabilitado
173431,782164,10963,suite,habilitado
173432,738347,10739,semisuite,deshabilitado
173433,39200,18507,semisuite,deshabilitado
173434,544878,860,estandar,deshabilitado
173435,712560,6547,suite,deshabilitado
173436,229581,974,suite,deshabilitado
173437,817948,8667,estandar,habilitado
173438,860029,1163,estandar,deshabilitado
173439,789777,6777,semisuite,habilitado
173440,726580,11049,suite,deshabilitado
173441,995567,641,semisuite,habilitado
173442,569604,3783,estandar,habilitado
173443,360832,14893,estandar,deshabilitado
173444,492334,16144,suite,habilitado
173445,981094,3015,suite,habilitado
173446,386632,4665,semisuite,deshabilitado
173447,264874,1050,estandar,deshabilitado
173448,70784,3173,semisuite,habilitado
173449,702839,4503,semisuite,deshabilitado
173450,846171,11907,estandar,deshabilitado
173451,889452,8311,suite,habilitado
173452,279098,414,suite,habilitado
173453,4607,10515,suite,deshabilitado
173454,34772,10704,suite,deshabilitado
173455,301498,12509,estandar,habilitado
173456,519196,2865,semisuite,deshabilitado
173457,995315,15695,suite,habilitado
173458,306808,15356,semisuite,deshabilitado
173459,411189,1451,estandar,deshabilitado
173460,591204,1415,suite,habilitado
173461,600349,12109,semisuite,habilitado
173462,959238,4248,estandar,deshabilitado
173463,976743,15628,estandar,deshabilitado
173464,136386,14818,semisuite,habilitado
173465,973579,2494,semisuite,deshabilitado
173466,933172,6934,suite,habilitado
173467,922292,1502,estandar,deshabilitado
173468,716184,17645,suite,habilitado
173469,130605,15421,suite,habilitado
173470,279088,9774,suite,deshabilitado
173471,991939,12383,semisuite,deshabilitado
173472,287264,9981,suite,deshabilitado
173473,730460,2749,estandar,deshabilitado
173474,342898,17199,estandar,deshabilitado
173475,254775,17070,estandar,habilitado
173476,640982,13552,semisuite,habilitado
173477,857937,5778,semisuite,habilitado
173478,999372,14926,suite,deshabilitado
173479,121344,693,suite,deshabilitado
173480,46100,16411,estandar,deshabilitado
173481,772654,2027,semisuite,habilitado
173482,350967,4924,suite,deshabilitado
173483,841864,11666,suite,deshabilitado
173484,552041,10060,estandar,habilitado
173485,548779,4467,estandar,deshabilitado
173486,192495,3128,suite,deshabilitado
173487,976547,5368,semisuite,habilitado
173488,609877,12083,estandar,habilitado
173489,444721,507,suite,habilitado
173490,397999,14198,suite,deshabilitado
173491,60130,11157,semisuite,deshabilitado
173492,191897,15806,semisuite,deshabilitado
173493,406626,10403,semisuite,deshabilitado
173494,401594,11981,semisuite,deshabilitado
173495,688501,12093,suite,habilitado
173496,471839,18652,semisuite,habilitado
173497,204050,10286,semisuite,deshabilitado
173498,83327,6313,suite,deshabilitado
173499,482646,19407,estandar,habilitado
173500,321933,19424,estandar,habilitado
173501,690173,6923,estandar,deshabilitado
173502,314441,3064,estandar,deshabilitado
173503,187685,8577,estandar,habilitado
173504,840457,6499,semisuite,habilitado
173505,750549,16728,estandar,deshabilitado
173506,323504,10714,estandar,deshabilitado
173507,355618,6306,suite,deshabilitado
173508,114292,6481,suite,deshabilitado
173509,894323,15889,estandar,deshabilitado
173510,246703,19782,suite,deshabilitado
173511,969370,9080,estandar,deshabilitado
173512,583894,19468,estandar,habilitado
173513,528745,5002,semisuite,deshabilitado
173514,667291,10605,estandar,habilitado
173515,57640,11463,semisuite,deshabilitado
173516,276787,6698,semisuite,habilitado
173517,36984,6296,suite,deshabilitado
173518,905484,5692,estandar,deshabilitado
173519,804876,6473,semisuite,habilitado
173520,844239,1047,suite,deshabilitado
173521,54901,1784,suite,habilitado
173522,852370,11499,estandar,habilitado
173523,840809,11561,estandar,deshabilitado
173524,25154,19332,estandar,deshabilitado
173525,125284,2118,estandar,habilitado
173526,41917,14556,semisuite,habilitado
173527,371975,1236,estandar,habilitado
173528,988039,15816,semisuite,habilitado
173529,811044,15478,semisuite,deshabilitado
173530,375317,3428,semisuite,habilitado
173531,993208,11072,suite,habilitado
173532,868927,8158,suite,deshabilitado
173533,693200,1937,suite,deshabilitado
173534,711328,11494,estandar,deshabilitado
173535,187049,7072,estandar,habilitado
173536,31311,14850,semisuite,habilitado
173537,858915,18796,suite,deshabilitado
173538,290394,13760,estandar,habilitado
173539,879919,2657,semisuite,habilitado
173540,716530,8079,suite,habilitado
173541,255492,7933,estandar,deshabilitado
173542,909314,3602,estandar,deshabilitado
173543,703248,11287,suite,habilitado
173544,654609,4315,estandar,habilitado
173545,192259,14174,estandar,deshabilitado
173546,659126,2461,semisuite,deshabilitado
173547,503461,2650,semisuite,habilitado
173548,636133,11580,semisuite,habilitado
173549,718204,5262,semisuite,habilitado
173550,113695,12476,suite,deshabilitado
173551,78765,3786,suite,habilitado
173552,438127,3678,suite,deshabilitado
173553,743735,17867,suite,habilitado
173554,430966,5692,suite,deshabilitado
173555,12698,4161,estandar,habilitado
173556,23864,8082,suite,habilitado
173557,418114,19328,suite,deshabilitado
173558,312458,887,semisuite,habilitado
173559,906147,10244,suite,deshabilitado
173560,575551,12545,semisuite,deshabilitado
173561,422147,14710,suite,habilitado
173562,246158,12255,suite,deshabilitado
173563,145757,11246,estandar,habilitado
173564,764746,187,suite,habilitado
173565,401769,1424,estandar,habilitado
173566,658641,9973,suite,deshabilitado
173567,692205,10390,semisuite,deshabilitado
173568,54203,8813,semisuite,habilitado
173569,947380,16196,suite,habilitado
173570,885194,2500,semisuite,deshabilitado
173571,57397,1410,suite,habilitado
173572,697829,10800,suite,deshabilitado
173573,601210,10088,semisuite,habilitado
173574,105104,983,estandar,habilitado
173575,183799,16397,estandar,habilitado
173576,904588,4911,semisuite,habilitado
173577,386865,12653,suite,deshabilitado
173578,501071,5203,estandar,deshabilitado
173579,682070,7217,suite,habilitado
173580,963316,10115,estandar,deshabilitado
173581,753496,3339,estandar,deshabilitado
173582,617411,148,semisuite,habilitado
173583,62229,4352,semisuite,deshabilitado
173584,580157,16783,estandar,deshabilitado
173585,665357,17678,semisuite,deshabilitado
173586,4173,12342,semisuite,deshabilitado
173587,589219,16407,semisuite,deshabilitado
173588,588631,16907,suite,deshabilitado
173589,539013,5926,suite,habilitado
173590,467301,11853,semisuite,deshabilitado
173591,777672,17682,estandar,habilitado
173592,291001,17898,suite,deshabilitado
173593,946176,9525,estandar,habilitado
173594,809897,13036,semisuite,deshabilitado
173595,70347,16676,suite,deshabilitado
173596,411666,1719,estandar,deshabilitado
173597,639178,15111,suite,deshabilitado
173598,664506,9931,estandar,deshabilitado
173599,608448,5826,suite,deshabilitado
173600,740468,11227,estandar,deshabilitado
173601,530363,407,suite,habilitado
173602,621189,2033,estandar,deshabilitado
173603,642100,16557,suite,habilitado
173604,794265,10743,estandar,habilitado
173605,502199,8850,semisuite,deshabilitado
173606,369348,12602,estandar,habilitado
173607,19441,17635,semisuite,habilitado
173608,33601,13016,estandar,habilitado
173609,407921,11300,estandar,habilitado
173610,430716,19109,semisuite,deshabilitado
173611,636847,3236,semisuite,deshabilitado
173612,401288,12692,estandar,habilitado
173613,26072,6705,estandar,habilitado
173614,598204,286,semisuite,deshabilitado
173615,588696,11812,estandar,deshabilitado
173616,848482,164,estandar,deshabilitado
173617,113622,15063,estandar,habilitado
173618,156047,9409,estandar,habilitado
173619,844799,1304,suite,habilitado
173620,251841,3841,suite,deshabilitado
173621,78460,5492,semisuite,deshabilitado
173622,455878,19564,suite,deshabilitado
173623,433287,5714,suite,deshabilitado
173624,809653,501,suite,deshabilitado
173625,856843,1927,suite,habilitado
173626,830799,10351,suite,habilitado
173627,261413,16928,estandar,deshabilitado
173628,325457,2967,suite,habilitado
173629,266968,4080,semisuite,deshabilitado
173630,849603,9361,suite,deshabilitado
173631,268688,5476,suite,habilitado
173632,560183,11837,estandar,habilitado
173633,90235,2681,estandar,habilitado
173634,243681,19878,suite,habilitado
173635,508591,9710,suite,deshabilitado
173636,984889,12381,estandar,deshabilitado
173637,500423,7422,estandar,habilitado
173638,798333,14433,estandar,deshabilitado
173639,322452,7554,semisuite,deshabilitado
173640,289757,17245,suite,deshabilitado
173641,302826,2003,estandar,deshabilitado
173642,796331,4982,estandar,habilitado
173643,217736,6133,estandar,habilitado
173644,39765,6225,suite,deshabilitado
173645,581015,210,estandar,habilitado
173646,708944,11279,estandar,habilitado
173647,17148,393,semisuite,habilitado
173648,323337,19756,suite,habilitado
173649,417256,331,semisuite,habilitado
173650,736539,9936,estandar,habilitado
173651,548463,16606,suite,habilitado
173652,599883,5380,suite,habilitado
173653,177711,18997,estandar,habilitado
173654,752774,9041,semisuite,deshabilitado
173655,919128,10015,semisuite,deshabilitado
173656,929439,1432,suite,deshabilitado
173657,547909,17482,estandar,habilitado
173658,875129,4373,semisuite,deshabilitado
173659,407162,9181,suite,deshabilitado
173660,220618,1714,semisuite,habilitado
173661,382369,9891,semisuite,deshabilitado
173662,684219,5401,suite,habilitado
173663,779684,5743,estandar,deshabilitado
173664,193135,9472,suite,deshabilitado
173665,385867,10430,estandar,habilitado
173666,257398,18032,estandar,deshabilitado
173667,582375,14480,estandar,habilitado
173668,178867,3116,semisuite,habilitado
173669,135357,7406,semisuite,deshabilitado
173670,847842,14270,suite,habilitado
173671,296536,7846,semisuite,deshabilitado
173672,455081,4686,semisuite,deshabilitado
173673,677411,4802,suite,habilitado
173674,169698,6884,suite,habilitado
173675,686154,4058,suite,deshabilitado
173676,777321,9309,suite,deshabilitado
173677,357598,8683,estandar,deshabilitado
173678,13395,18993,semisuite,habilitado
173679,483022,2289,suite,deshabilitado
173680,100583,16972,suite,deshabilitado
173681,743036,5812,semisuite,habilitado
173682,705330,9718,semisuite,deshabilitado
173683,772659,906,estandar,deshabilitado
173684,88402,17666,suite,deshabilitado
173685,22858,16060,estandar,habilitado
173686,170798,2966,estandar,deshabilitado
173687,399764,3904,suite,deshabilitado
173688,319341,3994,suite,deshabilitado
173689,730912,18599,semisuite,deshabilitado
173690,81427,18362,estandar,deshabilitado
173691,910367,19881,estandar,deshabilitado
173692,810233,1774,estandar,deshabilitado
173693,758347,3939,estandar,deshabilitado
173694,488662,10253,semisuite,deshabilitado
173695,229459,5617,estandar,deshabilitado
173696,635682,17668,semisuite,habilitado
173697,193668,8618,semisuite,habilitado
173698,931110,131,estandar,habilitado
173699,385577,15559,semisuite,habilitado
173700,630325,9265,suite,habilitado
173701,257447,11678,estandar,habilitado
173702,48612,10906,suite,deshabilitado
173703,835892,6840,estandar,habilitado
173704,868199,10635,suite,habilitado
173705,120016,19080,semisuite,habilitado
173706,944193,14393,suite,habilitado
173707,541809,1762,semisuite,deshabilitado
173708,5053,15406,estandar,habilitado
173709,379984,3384,suite,deshabilitado
173710,226722,4831,semisuite,deshabilitado
173711,853429,17488,semisuite,deshabilitado
173712,797906,4108,estandar,deshabilitado
173713,128320,613,estandar,deshabilitado
173714,993002,751,semisuite,deshabilitado
173715,57477,7316,suite,deshabilitado
173716,681447,11693,semisuite,deshabilitado
173717,466322,3021,semisuite,deshabilitado
173718,694918,5900,estandar,habilitado
173719,849898,9147,suite,habilitado
173720,744942,2765,estandar,deshabilitado
173721,309874,726,suite,habilitado
173722,576149,17502,semisuite,habilitado
173723,136925,10580,estandar,deshabilitado
173724,717180,7721,estandar,deshabilitado
173725,968530,3797,estandar,deshabilitado
173726,285089,7223,suite,deshabilitado
173727,178448,5621,estandar,deshabilitado
173728,57495,3164,semisuite,habilitado
173729,138383,12866,estandar,deshabilitado
173730,237075,12529,suite,deshabilitado
173731,183081,12042,estandar,habilitado
173732,941375,16534,estandar,habilitado
173733,654290,16976,estandar,habilitado
173734,698692,8124,semisuite,deshabilitado
173735,949568,2457,suite,deshabilitado
173736,655408,2671,suite,deshabilitado
173737,583075,18205,estandar,habilitado
173738,849464,12811,estandar,habilitado
173739,377832,14993,estandar,deshabilitado
173740,892439,19421,suite,deshabilitado
173741,641972,169,suite,deshabilitado
173742,149250,4641,suite,deshabilitado
173743,665642,1008,semisuite,habilitado
