ID,COSTO,INTERNET_TV,ADMINISTRACION,PERSONA
85206,554002,0,1,94646
85207,221597,0,0,109743
85208,519962,0,1,30
85209,461255,1,0,75175
85210,109028,1,0,97502
85211,347199,0,1,14440
85212,897989,1,1,59063
85213,377767,1,1,118253
85214,993506,0,1,62796
85215,151346,0,0,60364
85216,650882,1,1,17248
85217,318086,0,0,116092
85218,733083,1,0,30326
85219,522033,0,1,92459
85220,940922,1,1,124100
85221,272186,0,0,43743
85222,595878,1,1,121918
85223,559312,1,0,65927
85224,144075,0,1,86044
85225,869487,1,1,131925
85226,477350,1,0,67023
85227,488333,0,0,123563
85228,810383,1,0,146846
85229,133010,0,0,24333
85230,301845,1,1,106091
85231,990627,0,1,29325
85232,207350,1,1,115146
85233,528420,0,0,68412
85234,166147,1,0,67338
85235,106967,0,1,137771
85236,745391,1,0,73857
85237,34190,0,0,129390
85238,563638,1,1,145757
85239,916473,0,1,35670
85240,333810,0,1,19334
85241,393016,1,0,7088
85242,174848,0,1,45076
85243,581003,0,0,140172
85244,745443,0,1,11568
85245,981094,1,1,104817
85246,6107,1,1,16557
85247,152043,1,1,50735
85248,28576,0,0,128306
85249,604081,0,0,55822
85250,242919,0,1,51740
85251,408173,0,0,47065
85252,303388,0,0,123529
85253,739589,0,0,115046
85254,633051,0,1,87240
85255,599621,0,0,69339
85256,13525,0,0,110052
85257,688631,0,1,70646
85258,576688,1,1,68913
85259,436709,0,0,55568
85260,909455,1,1,124757
85261,410390,1,1,96292
85262,244000,1,0,62744
85263,812256,1,1,47767
85264,845461,0,0,15422
85265,505389,1,1,91441
85266,643396,0,1,5509
85267,970809,1,0,9524
85268,891253,0,0,35481
85269,222483,0,0,91279
85270,822298,1,1,134297
85271,460554,1,1,62146
85272,610109,1,1,107806
85273,419942,1,0,85743
85274,52956,1,0,117432
85275,679090,1,1,25384
85276,785736,0,1,53096
85277,196233,0,0,78135
85278,442759,1,0,19786
85279,635873,0,0,60366
85280,208959,0,1,102063
85281,737005,0,1,6724
85282,208862,0,1,49169
85283,404329,1,1,84212
85284,982699,0,1,23579
85285,404476,0,0,20521
85286,898144,0,0,64476
85287,411644,0,1,97932
85288,789816,0,1,136545
85289,531752,1,1,113181
85290,803976,0,0,83881
85291,795979,1,1,60638
85292,718958,0,1,33494
85293,53041,1,1,54803
85294,314148,1,1,102803
85295,511820,1,1,13741
85296,9408,1,1,96758
85297,295420,1,1,42851
85298,570638,1,0,118401
85299,273301,0,0,120598
85300,107646,0,0,18579
85301,607353,0,1,118402
85302,128723,0,0,148816
85303,751270,1,1,38549
85304,85734,0,1,100708
85305,495536,0,1,121825
85306,679632,0,1,93845
85307,228348,1,1,112544
85308,447373,1,0,3024
85309,661623,0,1,54049
85310,164076,0,0,8255
85311,192044,0,0,115523
85312,105441,0,1,3305
85313,332894,1,0,76436
85314,680595,1,0,82073
85315,727450,0,0,37943
85316,928063,0,0,28215
85317,868327,1,1,76871
85318,366176,0,0,33037
85319,848026,1,1,91698
85320,347367,1,1,114279
85321,861028,0,1,120432
85322,90207,0,1,30965
85323,411704,0,1,1880
85324,690483,0,1,49794
85325,715122,0,0,32310
85326,435306,1,1,29428
85327,186442,1,0,101463
85328,759210,0,0,42301
85329,426700,0,0,50276
85330,828240,0,1,119885
85331,528283,0,0,129502
85332,702068,1,0,73787
85333,735168,1,0,24852
85334,740755,1,0,74914
85335,683142,1,1,96604
85336,793305,1,0,31966
85337,792488,0,1,71233
85338,92545,1,1,71589
85339,223298,1,0,71746
85340,988123,1,1,16005
85341,417691,0,1,82842
85342,745776,0,0,46657
85343,853592,0,1,82455
85344,295983,1,1,104109
85345,760029,0,0,130175
85346,909399,1,1,45517
85347,549180,1,0,117840
85348,248597,1,0,126484
85349,265597,0,0,119941
85350,3234,1,1,49465
85351,153883,1,0,142538
85352,522528,0,0,122765
85353,944592,1,1,104025
85354,286199,0,0,63202
85355,73661,1,0,98987
85356,442562,1,0,31615
85357,511035,0,1,71938
85358,623594,0,1,4304
85359,386368,0,0,62876
85360,348088,1,1,109900
85361,711435,0,1,8850
85362,591101,0,1,95746
85363,341075,0,1,149350
85364,834375,1,0,119873
85365,998404,1,1,133485
85366,699871,0,0,137231
85367,847605,1,1,84221
85368,400381,0,0,143115
85369,915047,1,1,142777
85370,844240,0,1,132461
85371,428219,1,0,82953
85372,671379,1,0,6697
85373,599260,1,0,3799
85374,438981,1,1,10254
85375,420663,1,1,44985
85376,634659,0,1,104057
85377,731831,1,1,105562
85378,767867,1,0,142012
85379,752677,1,0,139104
85380,800943,0,0,67282
85381,710308,1,1,130943
85382,65886,1,0,17064
85383,926516,1,0,120849
85384,4026,1,1,86156
85385,915854,0,0,85167
85386,975587,0,1,146315
85387,870691,0,1,9037
85388,15759,0,1,104809
85389,876533,0,0,55185
85390,88968,0,1,74426
85391,572169,0,0,9267
85392,399656,1,1,109569
85393,338651,1,1,86634
85394,652898,1,0,138141
85395,929316,0,0,37201
85396,740200,0,0,136835
85397,979724,1,0,78360
85398,571024,0,0,146215
85399,278257,1,0,91886
85400,653788,0,1,109958
85401,989179,0,0,57752
85402,492243,0,1,134314
85403,838071,0,0,25629
85404,167174,1,0,97750
85405,772873,0,0,25228
85406,647517,0,0,56072
85407,681202,0,0,107833
85408,158088,1,0,21361
85409,469641,0,1,121578
85410,150679,0,1,148901
85411,29344,1,1,108247
85412,237210,0,0,78060
85413,633008,1,1,33755
85414,644122,0,0,131060
85415,796700,1,1,112236
85416,388141,0,0,105417
85417,987934,1,1,69962
85418,687926,1,1,85419
85419,683201,0,0,50368
85420,667787,0,1,37862
85421,945346,1,0,78341
85422,450552,0,1,122329
85423,621718,0,0,140065
85424,185794,1,0,95597
85425,960339,0,1,107196
85426,45883,0,0,89610
85427,926433,0,1,95755
85428,843418,1,0,129591
85429,496110,1,1,13069
85430,345225,0,0,35477
85431,686848,0,1,6430
85432,837900,0,0,80565
85433,479847,0,0,118151
85434,297833,1,1,6158
85435,559965,0,0,59170
85436,586587,1,1,96087
85437,88786,1,1,91000
85438,348877,1,1,48478
85439,572357,1,1,108072
85440,677821,1,0,1353
85441,381735,1,1,68960
85442,615466,0,0,125961
85443,578153,0,1,109796
85444,910609,0,1,102543
85445,168673,0,0,61396
85446,979658,1,0,148550
85447,273866,1,1,80441
85448,808890,1,1,16589
85449,925732,1,0,141743
85450,816387,0,0,144435
85451,656349,1,0,144290
85452,166396,0,1,118296
85453,695606,0,1,81323
85454,563686,1,0,126923
85455,829056,1,0,137506
85456,404294,1,1,92596
85457,471710,1,0,44788
85458,821192,1,0,21377
85459,927045,1,1,14599
85460,379067,1,1,82203
85461,503440,0,0,41025
85462,560073,0,0,113120
85463,327847,1,1,113010
85464,46924,0,1,82293
85465,967505,1,0,81369
85466,859891,0,1,71419
85467,363799,1,0,58410
85468,492493,1,0,27788
85469,345238,1,1,98511
85470,956289,0,1,83200
85471,258453,1,1,96425
85472,799232,1,0,12540
85473,489461,0,1,63951
85474,622120,0,0,64105
85475,830749,1,0,49531
85476,342569,1,1,142540
85477,991092,0,1,140146
85478,849427,0,0,106917
85479,895557,1,0,75357
85480,395684,0,1,142432
85481,639440,0,1,47297
85482,861177,1,1,57227
85483,943311,1,0,104332
85484,246242,1,0,20179
85485,576538,0,0,99735
85486,84258,1,1,123891
85487,434756,1,0,131195
85488,712238,0,1,97948
85489,529325,0,0,90655
85490,84338,0,1,79864
85491,288463,0,1,66931
85492,373487,0,1,124216
85493,580479,1,0,33265
85494,523347,1,0,33516
85495,447012,0,0,6245
85496,568069,0,0,90961
85497,936876,0,1,34107
85498,939695,1,0,22074
85499,480588,1,0,34155
85500,724417,1,1,66789
85501,102940,1,0,37200
85502,161154,1,0,21943
85503,212794,1,0,2872
85504,917645,0,1,128642
85505,994576,1,0,33609
85506,511881,1,0,42875
85507,860300,1,1,102147
85508,776355,0,1,96602
85509,149167,1,0,143625
85510,329123,1,1,56595
85511,701897,1,1,86087
85512,280489,0,0,91871
85513,571314,1,1,92242
85514,972351,0,0,13915
85515,584544,0,1,30148
85516,760861,1,0,125465
85517,944518,0,0,136632
85518,551558,0,0,136812
85519,568165,0,0,138961
85520,661758,0,1,143321
85521,961286,0,0,147514
85522,17292,1,1,23154
85523,848390,1,1,54654
85524,438077,0,0,54657
85525,511296,0,1,115384
85526,186968,1,0,33228
85527,994293,1,1,93175
85528,737307,0,1,88718
85529,117309,0,1,15576
85530,143090,1,1,129985
85531,954429,1,1,106346
85532,700268,1,1,57227
85533,460829,1,0,68688
85534,951673,0,0,146778
85535,897153,0,0,133712
85536,928467,0,0,126553
85537,3923,0,0,11434
85538,697300,1,0,21244
85539,256520,1,0,51684
85540,863632,1,0,97556
85541,975415,1,1,59388
85542,237917,0,1,35777
85543,546893,0,1,48359
85544,749669,0,0,106433
85545,49347,1,1,91836
85546,929455,1,0,121557
85547,853104,1,1,1256
85548,481986,1,0,129784
85549,618636,0,0,124197
85550,554300,1,1,59775
85551,702579,1,1,119687
85552,237879,0,1,38718
85553,481197,0,1,135478
85554,861826,0,1,2415
85555,634748,0,1,136184
85556,930625,0,0,29359
85557,833284,1,0,14545
85558,909532,0,0,148623
85559,676282,1,0,57239
85560,199835,1,1,85305
85561,45593,1,1,116763
85562,260375,1,0,81759
85563,308147,0,0,42705
85564,81498,0,1,75092
85565,375894,1,1,7160
85566,610751,0,1,147045
85567,591824,0,1,147351
85568,273714,0,1,139288
85569,423235,0,1,119714
85570,136852,1,0,124010
85571,934200,0,0,98306
85572,259222,1,0,80569
85573,994635,1,0,139301
85574,751666,1,1,113853
85575,853439,1,1,9586
85576,672442,1,0,75845
85577,173487,1,1,11500
85578,625531,1,0,91854
85579,226504,0,0,88009
85580,874931,0,1,62676
85581,840362,0,1,53026
85582,931636,1,1,95370
85583,333809,1,0,96007
85584,664736,1,0,114793
85585,414610,0,0,101963
85586,939944,0,1,28542
85587,734857,0,0,107133
85588,72163,1,1,144391
85589,360634,0,0,120678
85590,452240,0,1,69841
85591,235837,0,1,58429
85592,985073,0,1,10447
85593,662439,1,1,43066
85594,212793,0,1,147091
85595,926186,0,1,147823
85596,722286,0,1,94135
85597,34487,0,0,107050
85598,633436,0,0,140843
85599,43870,0,1,12314
85600,561832,1,0,120508
85601,214532,1,1,94187
85602,752013,0,1,50852
85603,27135,0,1,65508
85604,662469,0,0,82871
85605,963321,0,0,6987
85606,849504,0,0,111717
85607,146898,1,1,130032
85608,929605,1,1,23622
85609,666632,0,0,8350
85610,648477,1,1,78190
85611,169559,0,1,48943
85612,865049,1,0,40343
85613,487084,1,0,9182
85614,764955,0,0,98477
85615,25839,0,0,125023
85616,914640,1,1,132114
85617,216344,1,1,143570
85618,82696,1,1,50964
85619,489165,1,1,108550
85620,36631,1,1,35425
85621,913795,1,0,54894
85622,610366,0,1,130970
85623,242597,0,0,137429
85624,604885,1,0,149218
85625,646173,0,1,66978
85626,204955,1,0,14195
85627,898694,1,1,9259
85628,394648,0,1,96946
85629,854868,0,1,42752
85630,888393,1,0,142651
85631,612634,1,1,54656
85632,634475,0,0,40488
85633,13614,0,1,51091
85634,452962,1,1,79069
85635,732347,0,1,86519
85636,545396,0,1,48818
85637,418231,0,0,22130
85638,189712,0,1,20371
85639,965849,0,0,41150
85640,39361,1,0,12186
85641,989992,1,0,75770
85642,373590,0,1,58325
85643,968034,0,1,42298
85644,146449,1,0,83550
85645,266887,1,1,146549
85646,274089,1,0,67632
85647,438834,0,0,70434
85648,11665,1,1,148911
85649,202655,0,0,26449
85650,496525,1,0,28198
85651,517519,1,1,116504
85652,160718,1,1,108516
85653,764955,0,1,53274
85654,431914,0,0,89569
85655,27667,1,0,88454
85656,720637,0,0,54438
85657,269427,1,0,121874
85658,697323,0,1,85366
85659,946971,1,0,62065
85660,425243,1,0,58934
85661,32914,0,1,66616
85662,963609,1,1,146698
85663,835520,0,1,135353
85664,414269,1,0,122913
85665,220927,1,1,59485
85666,919583,0,1,114296
85667,421314,0,0,39023
85668,541944,0,0,41293
85669,418881,1,0,56452
85670,619397,0,0,63986
85671,700942,1,1,33063
85672,86916,1,0,41575
85673,311068,0,0,112229
85674,149256,1,1,133481
85675,683848,1,1,61695
85676,899635,1,1,9900
85677,420078,0,1,40118
85678,338404,1,1,12759
85679,878613,0,0,93292
85680,913363,1,0,136854
85681,464380,0,1,24752
85682,632964,0,0,40437
85683,244654,0,0,21419
85684,476418,0,1,32482
85685,505565,1,0,18244
85686,884758,0,1,124602
85687,367448,1,0,21271
85688,944103,0,0,6217
85689,875646,0,0,28334
85690,2993,0,0,38634
85691,717970,0,1,136701
85692,202583,1,0,52868
85693,66136,1,0,12491
85694,512909,0,1,149035
85695,973696,0,1,52077
85696,804581,0,0,135949
85697,869780,1,1,81957
85698,99091,0,0,5728
85699,121569,1,0,51419
85700,864118,1,1,36821
85701,256039,0,0,72524
85702,469575,1,0,55096
85703,129320,1,1,140136
85704,853966,0,1,74582
85705,220506,1,0,103857
85706,4321,1,0,16556
85707,902946,1,1,107187
85708,167404,0,1,115494
85709,528954,1,1,135153
85710,373895,1,1,44057
85711,888001,0,1,103581
85712,462911,1,1,88736
85713,939507,1,0,54367
85714,926247,0,0,25995
85715,543356,0,1,11197
85716,574277,0,0,91729
85717,669799,1,0,5868
85718,965773,0,0,91033
85719,164711,1,0,11526
85720,303149,0,1,15411
85721,485383,0,1,87919
85722,859435,1,0,138100
85723,113855,1,0,111636
85724,518553,1,0,19817
85725,232085,1,1,14228
85726,327681,0,0,4270
85727,645468,0,0,25115
85728,842503,1,0,57331
85729,320707,0,0,39832
85730,839492,1,1,92330
85731,864556,0,0,119416
85732,387879,0,1,25349
85733,569761,1,0,147714
85734,748131,0,0,119387
85735,264370,1,1,121738
85736,82912,0,1,130228
85737,76510,0,1,40221
85738,761732,0,1,59777
85739,712740,1,0,20084
85740,662064,0,1,53898
85741,255847,0,0,36002
85742,150644,0,1,107363
85743,950803,1,1,12965
85744,446441,0,1,148822
85745,347012,1,0,12570
85746,930814,0,0,133148
85747,681808,1,0,76900
85748,807632,0,0,79382
85749,916489,1,0,121192
85750,152560,1,0,112701
85751,571462,0,0,90027
85752,234209,1,0,119375
85753,397942,0,1,36011
85754,782682,0,1,67182
85755,523464,0,0,80320
85756,882153,1,0,72497
85757,487287,0,0,46137
85758,853308,0,1,32497
85759,261980,1,1,120501
85760,567942,0,1,78966
85761,398216,0,1,105483
85762,875208,1,0,42330
85763,709244,0,1,6748
85764,63893,1,0,27627
85765,957399,0,0,90899
85766,904766,1,1,59236
85767,459295,1,0,95708
85768,504573,0,0,119903
85769,589026,1,0,127335
85770,93047,0,0,40524
85771,345815,1,0,2672
85772,938393,0,0,16976
85773,67386,0,0,45775
85774,811147,1,1,59015
85775,597990,1,0,129501
85776,551040,0,1,66361
85777,350742,0,0,82885
85778,753355,1,1,66811
85779,176202,1,0,100781
85780,466856,1,0,145674
85781,505203,1,0,133659
85782,223992,1,0,135201
85783,533560,1,1,64792
85784,245257,1,1,51262
85785,92608,0,1,120019
85786,456459,0,1,30578
85787,508854,0,0,105351
85788,785105,1,0,104219
85789,866530,0,1,84590
85790,531761,1,1,11775
85791,287347,1,1,24629
85792,131154,1,1,37543
85793,999186,0,1,87706
85794,843372,0,0,75033
85795,234213,0,1,17348
85796,923351,1,0,52697
85797,292303,1,1,61124
85798,810649,0,0,20408
85799,369932,0,0,90447
85800,350910,1,0,108707
85801,83488,0,0,108447
85802,374519,0,0,114969
85803,622634,1,1,65623
85804,311688,1,1,131703
85805,307077,1,0,115031
85806,74615,1,0,131789
85807,84993,0,1,134638
85808,810060,1,1,73125
85809,918511,1,0,73718
85810,666989,1,0,116722
85811,541333,1,0,142398
85812,350166,0,1,112636
85813,711196,1,1,97715
85814,304456,1,1,94849
85815,891987,1,0,133162
85816,829914,1,1,46700
85817,717084,1,0,68812
85818,526119,0,0,87447
85819,572976,0,0,48908
85820,905480,1,1,60189
85821,952272,1,1,82326
85822,162951,0,1,56633
85823,230359,0,0,33644
85824,637004,0,0,26325
85825,342581,0,0,134567
85826,242500,1,1,4628
85827,237368,0,0,149523
85828,240007,1,1,113669
85829,450290,1,0,144690
85830,176343,1,1,146481
85831,180075,1,0,144369
85832,934450,1,1,147643
85833,568018,1,1,51181
85834,201408,1,1,42779
85835,396180,1,0,127781
85836,86983,0,1,20521
85837,518111,1,1,10488
85838,342501,0,1,38191
85839,17041,1,0,3971
85840,152831,0,1,49493
85841,834850,0,1,3098
85842,3239,1,1,2753
85843,905719,0,0,9663
85844,252338,0,0,102219
85845,606959,1,1,82612
85846,237753,1,0,95850
85847,401733,1,0,51274
85848,62671,1,1,28169
85849,795307,1,1,112521
85850,642305,1,0,32768
85851,374563,0,0,94532
85852,593141,0,1,83933
85853,308002,1,1,21979
85854,130453,0,0,98291
85855,349319,1,0,103046
85856,320664,1,0,108116
85857,800634,1,0,137014
85858,428370,0,0,90373
85859,124269,0,1,9057
85860,177290,1,1,57757
85861,813996,1,1,72122
85862,969768,0,1,100894
85863,338292,1,0,117344
85864,360932,0,0,108446
85865,23365,0,1,59721
85866,283382,1,1,43920
85867,57027,1,0,96226
85868,640249,1,0,92118
85869,762824,0,1,43091
85870,518159,1,1,130360
85871,413682,1,0,58164
85872,430704,0,1,98378
85873,900686,0,1,77358
85874,38900,0,1,77583
85875,631672,1,1,82882
85876,77659,1,1,66149
85877,13896,0,0,128687
85878,724960,1,0,45139
85879,967552,1,0,115834
85880,366756,1,1,120903
85881,317631,0,1,83340
85882,569644,0,1,103371
85883,106446,0,1,118668
85884,811516,1,1,106501
85885,818115,1,1,43671
85886,986259,1,0,107463
85887,470414,0,1,122138
85888,108392,0,0,16962
85889,160529,1,1,5515
85890,703354,0,0,52305
85891,227461,1,1,80520
85892,710718,1,0,27662
85893,639361,0,1,37618
85894,340062,0,0,110948
85895,910255,0,1,88791
85896,184428,1,1,6257
85897,93749,1,0,24341
85898,986888,1,1,17312
85899,336470,0,0,132712
85900,39269,0,0,103287
85901,469174,0,0,51392
85902,759174,0,1,144601
85903,787967,0,0,46645
85904,749748,1,1,7713
85905,796819,1,0,104540
85906,145871,0,0,149212
85907,763878,0,0,106583
85908,65172,0,0,56438
85909,438203,0,0,132113
85910,765648,0,0,46651
85911,102178,0,1,122105
85912,183551,1,0,72131
85913,404911,0,1,138795
85914,234489,0,0,31662
85915,379879,1,1,5666
85916,8676,1,1,10290
85917,477093,0,1,51450
85918,130030,0,1,128158
85919,292543,0,1,102910
85920,746189,0,0,75775
85921,667079,0,1,132843
85922,647916,1,1,25038
85923,813950,0,0,147327
85924,388007,0,1,67142
85925,546378,0,1,56221
85926,993589,0,1,100380
85927,966635,0,1,50004
85928,499116,1,0,136456
85929,339011,0,1,125701
85930,83568,1,1,25920
85931,649587,1,0,134470
85932,723577,0,1,69366
85933,597146,0,1,109883
85934,865318,1,1,42721
85935,636775,1,0,38298
85936,10539,1,1,29220
85937,816987,1,1,6935
85938,591312,0,0,59971
85939,298736,0,0,21713
85940,15087,0,1,57507
85941,419315,0,1,89828
85942,909448,0,0,30097
85943,804671,0,1,21417
85944,766301,0,0,123764
85945,786223,1,1,65510
85946,377973,1,1,25007
85947,761692,0,1,105912
85948,683476,1,0,132094
85949,647363,0,0,138775
85950,508716,0,0,55809
85951,335144,1,0,39509
85952,877127,0,1,85995
85953,283113,0,0,98839
85954,367794,0,1,50749
85955,360063,1,0,108124
85956,354681,1,1,69773
85957,586001,1,1,143120
85958,13725,0,0,81675
85959,570953,1,1,99670
85960,804629,0,1,99664
85961,343176,0,1,131682
85962,37027,0,0,50166
85963,370671,0,1,66503
85964,3683,1,0,130475
85965,588918,0,1,27711
85966,952595,0,1,61577
85967,345525,1,0,8178
85968,407551,1,1,103779
85969,579902,1,1,110009
85970,14096,0,0,65530
85971,929407,1,1,80423
85972,498640,1,0,75424
85973,328748,1,1,22162
85974,567146,0,1,21608
85975,360828,1,1,123654
85976,928082,0,1,135088
85977,346690,1,1,122135
85978,758816,0,0,58632
85979,607612,1,1,8701
85980,51467,0,1,38199
85981,61540,0,1,1060
85982,254404,0,1,78088
85983,585047,0,1,56162
85984,428912,1,0,80779
85985,247621,1,1,51875
85986,214475,0,1,68481
85987,695731,0,0,2859
85988,229213,0,1,21270
85989,362481,0,0,542
85990,459245,1,1,114909
85991,538488,1,1,58243
85992,188853,0,1,119064
85993,807114,1,1,18432
85994,362119,0,0,194
85995,953019,1,0,11952
85996,200835,1,1,123771
85997,356893,0,0,71634
85998,550654,0,0,140576
85999,192321,0,0,108402
86000,361890,0,1,14117
86001,554532,0,0,4857
86002,337828,0,0,13143
86003,526872,0,0,85052
86004,779042,0,1,3887
86005,446327,0,0,23982
86006,226205,0,1,107892
86007,468251,1,1,90757
86008,730422,1,1,1691
86009,812131,1,0,144625
86010,67544,1,1,107165
86011,783273,0,0,111732
86012,960417,1,1,139474
86013,700132,1,1,109345
86014,234659,0,1,51843
86015,773584,1,1,84753
86016,124277,1,0,33437
86017,275153,0,1,103862
86018,834794,0,0,33030
86019,295594,0,0,110411
86020,406305,1,0,73230
86021,512950,0,0,96597
86022,351539,0,0,89482
86023,765842,0,1,17295
86024,70425,1,0,130534
86025,218512,0,1,117097
86026,369176,0,0,69491
86027,627785,1,0,42549
86028,903645,0,1,95502
86029,52146,1,1,134108
86030,773840,1,0,139690
86031,828158,0,1,125815
86032,396180,0,1,118326
86033,171378,1,1,148443
86034,240536,0,1,142783
86035,770917,1,1,53435
86036,838228,0,0,51734
86037,955934,1,1,120521
86038,102618,1,0,137493
86039,704250,0,1,3371
86040,921834,0,1,108689
86041,439306,1,0,106265
86042,789713,0,0,84332
86043,355265,1,1,64434
86044,999922,1,0,63875
86045,470734,0,0,30363
86046,101453,0,0,120882
86047,10559,0,0,50485
86048,344020,1,0,104081
86049,822528,1,0,94720
86050,571415,0,0,137575
86051,550606,1,1,27398
86052,652668,1,0,56984
86053,49974,0,0,138039
86054,147882,0,0,122394
86055,206768,0,0,103147
86056,329730,1,0,111919
86057,383825,0,0,148760
86058,168274,0,0,56670
86059,192679,0,1,65965
86060,300495,1,0,112985
86061,240586,0,1,10105
86062,809360,0,0,59476
86063,642413,0,0,130630
86064,4856,1,1,58351
86065,802594,1,0,71301
86066,108862,1,1,32942
86067,694044,0,1,59164
86068,90136,0,0,40879
86069,932667,1,0,87901
86070,324174,1,0,91693
86071,870312,1,1,10583
86072,51189,1,0,79495
86073,737037,0,1,28461
86074,567369,0,0,42687
86075,306427,0,1,125627
86076,903712,0,0,130183
